year,ceremony,category,nominee,film,winner,source_url
1969,1969,Feature Film - Television,Joel Banow,First Manned Landing on the Moon (CBS News coverage),1,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Paul Bogart,"CBS Playhouse for ""Shadow Game""",0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Gower Champion,An Evening with Julie Andrews and Harry Belafonte,0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,William Graham,"CBS Playhouse for ""Sadbird""",0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Marty Pasetta,The H Andrew Williams Magic Lantern Show,0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Daniel Petrie,"Silent Night, Lonely Night",0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Boris Sagal,Destiny of a Spy,0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,George Schaefer,Hallmark Hall of Fame for The File on Devlin,0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,Feature Film - Television,Gordon Wiles,Rowan & Martin's Laugh-In,0,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,D.W. Griffith Award,Fred Zinnemann,,1,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1969,1969,D.W. Griffith Award,22nd Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/22nd_Directors_Guild_of_America_Awards
1970,1970,Website - Feature Film,Robert Altman,M*A*S*H,1,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Website - Feature Film,Arthur Hiller,Love Story,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Website - Feature Film,David Lean,Ryan's Daughter,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Website - Feature Film,Bob Rafelson,Five Easy Pieces,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Robert Day,"The Bold Ones: The Senator for ""A Continual Roar of Musketry""",1,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Walter Grauman,The Old Man Who Cried Wolf,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Stan Harris,Jack Benny's 20th Anniversary Special,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Dwight Hemion,"Kraft Music Hall for ""Mr. Anthony Quinn and Miss Peggy Lee""",0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Buzz Kulik,A Storm in Summer,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Delbert Mann,David Copperfield,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Barry Shear,"The Name of the Game for ""The Enemy Before Us""",0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Feature Film - Television,Paul Wendkos,The Brotherhood of the Bell,0,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1970,1970,Television,23rd Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/23rd_Directors_Guild_of_America_Awards
1971,1971,Website - Feature Film,Peter Bogdanovich,The Last Picture Show,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Website - Feature Film,Stanley Kubrick,A Clockwork Orange,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Website - Feature Film,Robert Mulligan,Summer of '42,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Website - Feature Film,John Schlesinger,Sunday Bloody Sunday,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Television,Lewis Freedman –Hollywood Television Theater for Beginning to End,,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Television,Lamont Johnson,Hollywood Television Theater for Birdbath,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Television,Bruce Bilson,"The Odd Couple for ""Being Divorced is Never Having to Say I Do""",1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Television,Jay Sandrich,"Mary Tyler Moore for ""Baby Sit-Com""",0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Fielder Cook,The Price,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Delbert Mann,Jane Eyre,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Arthur Fisher,The Sonny & Cher Comedy Hour,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Greg Garrison,The Dean Martin Show,0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Joel Banow,Louis Armstrong (CBS News special),1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Movies for Television and Mini-Series,Anthony Messuri,Apollo: A Trip to the Moon (NBC News special),0,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Outstanding Television Director,John Rich,,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1971,1971,Outstanding Television Director,24th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/24th_Directors_Guild_of_America_Awards
1972,1972,Website - Feature Film,John Boorman,Deliverance,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Website - Feature Film,Bob Fosse,Cabaret,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Website - Feature Film,George Roy Hill,Slaughterhouse-Five,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Website - Feature Film,Martin Ritt,Sounder,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Television,Marc Daniels,"Marcus Welby, M.D. for ""Love is When They Say They Need You""",1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Television,Charles S. Dubin,"Hawaii Five-O for ""V for Fashion""",0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Television,Bill Hobin,"Maude for ""Maude's Dilemma""",1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Television,John Rich and Bob LaHendro,"All in the Family for ""The Bunkers and the Swingers""",0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Paul Bogart,The House Without a Christmas Tree,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Tom Gries,The Glass House,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Bill Davis,The Julie Andrews Hour,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Arthur Fisher,The Sonny & Cher Comedy Hour,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Arthur Bloom,60 Minutes,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Movies for Television and Mini-Series,Julian Krainin,Oceans: The Silent Crisis (ABC News special),0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,Outstanding Television Director,Lamont Johnson,,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,D.W. Griffith Award,David Lean,,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,D.W. Griffith Award,William A. Wellman,,0,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1972,1972,D.W. Griffith Award,25th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/25th_Directors_Guild_of_America_Awards
1973,1973,Website - Feature Film,Bernardo Bertolucci,Last Tango in Paris,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Website - Feature Film,William Friedkin,The Exorcist,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Website - Feature Film,George Lucas,American Graffiti,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Website - Feature Film,Sidney Lumet,Serpico,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Television,Harry Harris,"The Waltons for ""The Journey""",1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Television,Jerry Thorpe,"Kung Fu for ""Eye for an Eye""",0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Television,Hal Cooper,Maude,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Television,Jay Sandrich,"Mary Tyler Moore for ""Lou's First Date""",0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Robert Butler,The Blue Knight,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Anthony Harvey,The Glass Menagerie,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Arthur Fisher,The Sonny & Cher Comedy Hour,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Dave Powers,The Carol Burnett Show,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Dennis Azzarella,The Killer Instinct,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Movies for Television and Mini-Series,Alvin Mifelow,JFK: A Time to Remember,0,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Outstanding Television Director,Joseph Sargent,,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Outstanding Television Director,Charlie Chaplin,,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1973,1973,Outstanding Television Director,26th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/26th_Directors_Guild_of_America_Awards
1974,1974,Website - Feature Film,Francis Ford Coppola,The Conversation,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Website - Feature Film,Bob Fosse,Lenny,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Website - Feature Film,Sidney Lumet,Murder on the Orient Express,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Website - Feature Film,Roman Polanski,Chinatown,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Television,Corey Allen,"The Streets of San Francisco for ""Cry Help""",1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Television,Harry Falk,"The Streets of San Francisco for ""Mask of Death""",0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Television,Robert Moore,"Rhoda for ""Rhoda's Wedding""",1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Television,Jay Sandrich,"Mary Tyler Moore for ""Will Mary Richards Go to Jail?""",0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Movies for Television and Mini-Series,Tom Gries,QB VII,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Movies for Television and Mini-Series,Lamont Johnson,The Execution of Private Slovik,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Movies for Television and Mini-Series,Arthur Fisher,The Sonny & Cher Comedy Hour,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Movies for Television and Mini-Series,Nick Vanoff,The Perry Como Christmas Show,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Bill Foster – AFI Life Achievement Award: A Tribute to James Cagney,Arthur Bloom,60 Minutes,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Bill Foster – AFI Life Achievement Award: A Tribute to James Cagney,Charles Braverman –ABC's Wide World of Entertainment for Birth and Babies,,0,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Outstanding Television Director,John Korty,,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Outstanding Television Director,Lew Wasserman,,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1974,1974,Outstanding Television Director,27th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/27th_Directors_Guild_of_America_Awards
1975,1975,Website - Feature Film,Robert Altman,Nashville,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Website - Feature Film,Stanley Kubrick,Barry Lyndon,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Website - Feature Film,Sidney Lumet,Dog Day Afternoon,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Website - Feature Film,Steven Spielberg,Jaws,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Television,David Friedkin,"Kojak for ""How Cruel The Frost, How Bright The Stars""",1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Television,George Schaefer,Sandburg's Lincoln,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Television,Hal Cooper,Maude,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Television,Joan Darling,"Mary Tyler Moore for ""Chuckles Bites the Dust""",0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Lamont Johnson,Fear on Trial,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Buzz Kulik,Babe,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Bill Davis,John Denver: Rocky Mountain Years,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Dwight Hemion,Steve and Eydie: Our Love Is Here to Stay,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Martin Morris,Kennedy Assassination,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Movies for Television and Mini-Series,Howard Stringer,CBS Reports for A Tale of Two Irelands,0,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Outstanding Television Director,Sam O'Steen,,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1975,1975,Outstanding Television Director,28th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/28th_Directors_Guild_of_America_Awards
1976,1976,Website - Feature Film,Sidney Lumet,Network,1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Website - Feature Film,Alan J. Pakula,All the President's Men,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Website - Feature Film,Martin Scorsese,Taxi Driver,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Website - Feature Film,Lina Wertmüller,Seven Beauties,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Bill Bixby,"Rich Man, Poor Man Book II for ""Chapter III""",1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,James Cellan Jones,"The Adams Chronicles for ""Chapter III: John Adams, Diplomat""",0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Hal Cooper,"Maude for ""Vivian's First Funeral""",1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Jay Sandrich,"Mary Tyler Moore for ""Murray Can't Lose""",0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Dwight Hemion,The Dorothy Hamill Special,1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,David Powers,Sills and Burnett at the Met,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Vernon Diamond,In Celebration of U.S. (CBS News),1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Marty Pasetta,48th Academy Awards,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Thomas Gries,Helter Skelter,1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,Dwight Hemion,America Salutes Richard Rodgers: The Sound of His Music,0,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,H. C. Potter,,1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1976,1976,Television,29th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/29th_Directors_Guild_of_America_Awards
1977,1977,Website - Feature Film,George Lucas,Star Wars,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Website - Feature Film,Herbert Ross,The Turning Point,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Website - Feature Film,Steven Spielberg,Close Encounters of the Third Kind,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Website - Feature Film,Fred Zinnemann,Julia,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Joseph Hardy,"James at 15 for ""Friends""",1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,E. W. Swackhamer,"Family for ""Acts of Love: Part 1"" and ""Acts of Love: Part 2""",0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Alan Alda & Burt Metcalfe,"M*A*S*H for ""Comrades in Arms""",1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Jay Sandrich,"Soap for ""Episode 7""",0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Tony Charmoli,Mitzi Sings into Spring,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Bill Davis,Sinatra and Friends,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,John Cosgrove,Jill Kinmont: From Tragedy to Triumph,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Jack Haley Jr.,Life Goes to War: Hollywood and the Home Front,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Marvin Einhorn,The Today Show,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Marty Pasetta,49th Academy Awards,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,David Greene,"Roots for ""Part I""",1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,Gary Nelson,Washington: Behind Closed Doors,0,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,David Butler,,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1977,1977,Television,30th Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/30th_Directors_Guild_of_America_Awards
1978,1978,Website - Feature Film,Hal Ashby,Coming Home,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Website - Feature Film,Warren Beatty and Buck Henry,Heaven Can Wait,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Website - Feature Film,Paul Mazursky,An Unmarried Woman,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Website - Feature Film,Alan Parker,Midnight Express,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Michael Apted,"Laurence Olivier Presents for ""The Collection""",1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Joseph Hardy,"The Paper Chase for ""Pilot""",0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Charles S. Dubin,"M*A*S*H for ""Point of View""",1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Jay Sandrich,"Soap for ""Episode 32""",0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,"Merrill Brockway – Great Performances for ""Choreography by Balanchine: Part 3""",George Schaefer,The Second Barry Manilow Special,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,"Merrill Brockway – Great Performances for ""Choreography by Balanchine: Part 3""",Gary Weis,Steve Martin: A Wild and Crazy Guy,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Arthur Fisher,Disneyland: 25th Anniversary Special,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Richard Gerdau,ABC News Close-Up for Arson: Fire for Hire,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Edward Nathanson,NFL Football,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Marty Pasetta,AFI Life Achievement Award: A Tribute to Henry Fonda,0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,Glenn Jordan,Les Misérables,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,George Schaefer,"First, You Cry",0,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1978,1978,Television,31st Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/31st_Directors_Guild_of_America_Awards
1979,1979,Website - Feature Film,Woody Allen,Manhattan,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Website - Feature Film,James Bridges,The China Syndrome,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Website - Feature Film,Francis Ford Coppola,Apocalypse Now,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Website - Feature Film,Peter Yates,Breaking Away,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Jackie Cooper,"The White Shadow for ""Pregnant Pause""",1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Gene Reynolds,"Lou Grant for ""Bomb""",0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Paul Bogart,"All in the Family for ""Too Good Edith""",1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Noam Pitlik,"Barney Miller for ""The Judge""",0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,David Deutsch,"In Performance at the White House for ""Segovia at the White House""",1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Don Mischer,The 3rd Barry Manilow Special,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,John Cosgrove,Angel Death,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,William Peters,Bill Moyers Journal for Death of a Family,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Stan Harris,The Muppets Go Hollywood,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Marty Pasetta,51st Academy Awards,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Paul Aaron,The Miracle Worker,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,David Greene,Friendly Fire,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Delbert Mann,All Quiet on the Western Front,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Bob Giraldi,,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,R. Hagmann,,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,N. Lacy,,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Television,Richard Loew,,0,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Frank Capra Achievement Award,Emmett Emerson,,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1979,1979,Frank Capra Achievement Award,32nd Annual Directors Guild of America Awards,,1,https://en.wikipedia.org/wiki/32nd_Directors_Guild_of_America_Awards
1980,1980,Website - Feature Film,Michael Apted,Coal Miner's Daughter,1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Website - Feature Film,David Lynch,The Elephant Man,0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Website - Feature Film,Richard Rush,The Stunt Man,0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Website - Feature Film,Martin Scorsese,Raging Bull,0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Irving Moore,"Dallas for ""House Divided""",1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Gene Reynolds,"Lou Grant for ""Nightside""",0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Mike Farrell,"M*A*S*H for ""Death Takes a Holiday""",1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Burt Metcalfe,"M*A*S*H for ""A War of All Seasons""",0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Don Mischer,Goldie and Liza Together,1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,George Schaefer,Barry Manilow: One Voice,0,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,David Heeley,Fred Astaire: Change Partners and Dance,1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
1980,1980,Television,Marty Pasetta,52nd Academy Awards,1,https://en.wikipedia.org/wiki/33rd_Directors_Guild_of_America_Awards
