year,ceremony,category,nominee,film,winner,source_url
1996,3rd,Outstanding Performance by a Cast in a Motion Picture,Marvin's Room,"Hume Cronyn, Robert De Niro, Leonardo DiCaprio, Dan Hedaya, Diane Keaton, Hal Scardino, Meryl Streep, and Gwen Verdon",0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Cast in a Motion Picture,Shine,"John Gielgud, Armin Mueller-Stahl, Lynn Redgrave, Geoffrey Rush, Noah Taylor, and Googie Withers",0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Cast in a Motion Picture,Sling Blade,"Lucas Black, Natalie Canerday, Robert Duvall, James Hampton, John Ritter, Billy Bob Thornton, J. T. Walsh, and Dwight Yoakam",0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Armand Assante,Gotti,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Beau Bridges,Hidden in America,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Robert Duvall,The Man Who Captured Eichmann,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Ed Harris,Riders of the Purple Sage,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Anne Bancroft,Homecoming,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Stockard Channing,An Unexpected Family,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Jena Malone,Bastard out of Carolina,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Miniseries or Television Movie,Cicely Tyson,The Road to Galveston,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,George Clooney,ER,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,David Duchovny,The X-Files,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Anthony Edwards,ER,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Jimmy Smits,NYPD Blue,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Kim Delaney,NYPD Blue,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Christine Lahti,Chicago Hope,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Della Reese,Touched by an Angel,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Drama Series,Jane Seymour,"Dr. Quinn, Medicine Woman",0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Comedy Series,Jason Alexander,Seinfeld,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Comedy Series,Kelsey Grammer,Frasier,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Comedy Series,David Hyde Pierce,Frasier,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Comedy Series,Michael Richards,Seinfeld,0,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
1996,3rd,Outstanding Performance by a Female Actor in a Comedy Series,Christine Baranski,Cybill,1,https://en.wikipedia.org/wiki/3rd_Screen_Actors_Guild_Awards
