year,ceremony,category,nominee,film,country,winner,source_url
2023,FESPACO 2023,Poulain d’or short film,Mo Harawe,Come to See Me,Somalia,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Revelation of Burkinabè cinema,Dramane Ouédraogo,"Malla, As Far as the Night Least",,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Second Prize,Apolline Traoré,Sira,Burkina Faso,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Short film fiction Bronze Colt,Amartei Armar,Tsutsue,Ghana,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Silver Poulin fiction short film,Andriaminosa Hary and Joel Rakotovelo,A Doll,Madagascar,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Silver foal documentary short film,Beza Hailu Lemma,Katanga Nation,Ethiopia,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Silver prize documentary feature film,Rafiki Farala,"We, students",Central African Republic,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Special Jury Mention for documentary short film,Negash Abdurahman,Cuba in Africa,Ethiopia,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Special Jury Mention for short film fiction,Amina Mamani,The Messenger of God,Niger,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Special Mention of the Jury,David Constantin,Regarde les Etoiles,Mauritius,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
2023,FESPACO 2023,Third Prize,Angela Wamai,Shimoni,Kenya,1,https://en.wikipedia.org/wiki/List_of_FESPACO_award_winners
