year,film,person,is_winner,raw_text,source_url
1965,Deaf Sam-yong,벙어리 삼룡,True,1965 (1st) | Deaf Sam-yong ‡ | 벙어리 삼룡 | Shin Sang-ok,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1966,The Sea Village,갯마을,True,1966 (2nd) | The Sea Village ‡ | 갯마을 | Kim Soo-yong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1967,Late Autumn,만추,True,1967 (3rd) | Late Autumn ‡ | 만추 | Lee Man-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1968,Children of the Firing Range,사격장의 아이들,True,1968 (4th) | Children of the Firing Range ‡ | 사격장의 아이들,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1969,The General's Mustache,장군의 수염,True,1969 (5th) | The General's Mustache ‡ | 장군의 수염 | Lee Sung-gu,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1970,"Spring, Spring","봄, 봄",True,"1970 (6th) | Spring, Spring ‡ | 봄, 봄 | ",https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1971,Frozen Spring,동춘,True,1971 (7th) | Frozen Spring ‡ | 동춘 | Jung Jin-woo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1972,War and Humanity,전쟁과 인간,True,1972 (8th) | War and Humanity ‡ | 전쟁과 인간 | Shin Sang-ok,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1973,Gate of Women,홍살문,True,1973 (9th) | Gate of Women ‡ | 홍살문 | Byun Jang-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1974,Special Investigation Unit: The Case of Bae Tae-ok,배태옥 사건,True,1974 (10th) | Special Investigation Unit: The Case of Bae Tae-ok ‡ | 배태옥 사건 | Lee Won-se,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1975,The Executioner,망나니,True,1975 (11th) | The Executioner ‡ | 망나니 | Byun Jang-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1976,A Byegone Romance,왕십리,True,1976 (12th) | A Byegone Romance ‡ | 왕십리 | Im Kwon-taek,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1977,Concentration of Attention,집념,True,1977 (13th) | Concentration of Attention ‡ | 집념 | Choi In-hyeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1978,A Splendid Outing,화려한 외출,True,1978 (14th) | A Splendid Outing ‡ | 화려한 외출 | Kim Soo-yong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1979,The Last Words from a Comrade in Arms,전우가 남긴 한마디,True,1979 (15th) | The Last Words from a Comrade in Arms ‡ | 전우가 남긴 한마디 | Lee Won-se,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1980,"Man-suk, Run!",달려라 만석아,True,"1980 (16th) | Man-suk, Run! ‡ | 달려라 만석아 | Kim Soo-yong",https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1981,"A Fine, Windy Day",바람 불어 좋은 날,True,"1981 (17th) | A Fine, Windy Day ‡ | 바람 불어 좋은 날 | Lee Jang-ho",https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1982,Come Unto Down,낮은 데로 임하소서,True,1982 (18th) | Come Unto Down ‡ | 낮은 데로 임하소서,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1983,Village in the Mist,안개마을,True,1983 (19th) | Village in the Mist ‡ | 안개마을 | Im Kwon-taek,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1984,Whale Hunting,고래사냥,True,1984 (20th) | Whale Hunting ‡ | 고래사냥 | Bae Chang-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1985,Deep Blue Night,깊고 푸른 밤,True,1985 (21st) | Deep Blue Night ‡ | 깊고 푸른 밤,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1986,Gilsoddeum,길소뜸,True,1986 (22nd) | Gilsoddeum ‡ | 길소뜸 | Im Kwon-taek,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1987,Moonlight Hunter,달빛 사냥꾼,True,1987 (23rd) | Moonlight Hunter ‡ | 달빛 사냥꾼 | Shin Seung-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1988,Adada,아다다,True,1988 (24th) | Adada ‡ | 아다다 | Im Kwon-taek,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1989,Seoul Rainbow,서울 무지개,True,1989 (25th) | Seoul Rainbow ‡ | 서울 무지개 | Kim Ho-sun,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1990,The Lovers of Woomook-baemi,우묵배미의 사랑,True,1990 (26th) | The Lovers of Woomook-baemi ‡ | 우묵배미의 사랑 | Jang Sun-woo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1991,Silver Stallion,은마는 오지 않는다,True,1991 (27th) | Silver Stallion ‡ | 은마는 오지 않는다 | Jang Kil-su,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1992,Stairways of Heaven,천국의 계단,True,1992 (28th) | Stairways of Heaven ‡ | 천국의 계단 | Bae Chang-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1993,Our Twisted Hero,우리들의 일그러진 영웅,True,1993 (29th) | Our Twisted Hero ‡ | 우리들의 일그러진 영웅 | Park Jong-won,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1994,Two Cops,투캅스,True,1994 (30th) | Two Cops ‡ | 투캅스 | Kang Woo-suk,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1994,서편제,Im Kwon-taek,True,Seopyeonje ‡ | 서편제 | Im Kwon-taek,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1995,Life and Death of the Hollywood Kid,헐리우드 키드의 생애,True,1995 (31st) | Life and Death of the Hollywood Kid ‡ | 헐리우드 키드의 생애 | Chung Ji-young,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1996,Farewell My Darling,학생부군신위,True,1996 (32nd) | Farewell My Darling ‡ | 학생부군신위 | Park Chul-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1997,Green Fish,초록 물고기,True,1997 (33rd) | Green Fish ‡ | 초록 물고기 | Lee Chang-dong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1998,Christmas in August,8월의 크리스마스,True,1998 ( 34th ) | Christmas in August ‡ | 8월의 크리스마스 | Hur Jin-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
1999,Shiri,쉬리,True,1999 (35th) | Shiri ‡ | 쉬리 | Kang Je-gyu,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2000,The Spy,간첩 리철진,True,2000 (36th) | The Spy ‡ | 간첩 리철진 | Jang Jin,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2001,Libera Me,리베라 메,True,2001 (37th) | Libera Me ‡ | 리베라 메 | Yang Yun-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2002,Waikiki Brothers,와이키키 브라더스,True,2002 (38th) | Waikiki Brothers ‡ | 와이키키 브라더스 | Yim Soon-rye,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2003,Oasis,오아시스,True,2003 (39th) | Oasis ‡ | 오아시스 | Lee Chang-dong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2004,Taegukgi: The Brotherhood of War,태극기 휘날리며,True,2004 (40th) | Taegukgi: The Brotherhood of War ‡ | 태극기 휘날리며 | Kang Je-gyu,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2005,The President's Last Bang,그때 그사람들,True,2005 ( 41st ) | The President's Last Bang ‡ | 그때 그사람들 | Im Sang-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2005,빈집,Kim Ki-duk,False,3-Iron | 빈집 | Kim Ki-duk,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2005,말아톤,Jeong Yoon-cheol,False,Marathon | 말아톤 | Jeong Yoon-cheol,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2006,Blood Rain,혈의 누,True,2006 ( 42nd ) | Blood Rain ‡ | 혈의 누 | Kim Dae-seung,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2006,사랑니,Jung Ji-woo,False,Blossom Again | 사랑니 | Jung Ji-woo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2006,형사,Lee Myung-se,False,Duelist | 형사 | Lee Myung-se,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2006,왕의 남자,Lee Joon-ik,False,The King and the Clown | 왕의 남자 | Lee Joon-ik,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2006,친절한 금자씨,Park Chan-wook,False,Lady Vengeance | 친절한 금자씨 | Park Chan-wook,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2007,The Host,괴물,True,2007 ( 43rd ) | The Host ‡ | 괴물 | Bong Joon-ho,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2007,싸이보그지만 괜찮아,Park Chan-wook,False,"I'm a Cyborg, But That's OK | 싸이보그지만 괜찮아 | Park Chan-wook",https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
2007,삼거리 극장,Jeon Kye-soo,False,Midnight Ballad for Ghost Theater | 삼거리 극장 | Jeon Kye-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Film
