year,ceremony,category,nominee,film,winner,source_url
2026,78th Writers Guild of America Awards,Comedy/Variety – Specials,SNL50: The Anniversary Special (NBC),"James Anderson, Dan Bulla, Megan Callahan Shah, Michael Che, Mikey Day, Mike DiCenzo, James Downey, Tina Fey, Jimmy Fowlie, Alison Gates, Sudi Green, Jack Handey, Steve Higgins, Colin Jost, Erik Kenward, Dennis McNicholas, Seth Meyers, Lorne Michaels, John Mulaney, Jake Nordwind, Ceara O'Sullivan, Josh Patten, Paula Pell, Simon Rich, Pete Schultz, Streeter Seidell, Emily Spivey, Kent Sublette, Bryan Tucker, Auguste White",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,Celebrity Jeopardy! (ABC),"Bobby Patton, Kyle Beakley, Michael Davies, Terence Gray, Amy Ozols, Tim Siedell, David Levinson-Wilk",1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,Jeopardy! (ABC),"Marcus Brown, Buzzy Cohen, Michael Davies, John Duarte, Mark Gaberman, Debbie Griffin, Jim Rhine, Michele Loud, Robert McClenaghan, Amy Ozols, Billy Wisse",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Daytime Drama,The Young and the Restless (CBS/Paramount+),"Jeff Beldner, Marla Kanelos, Dave Ryan, Susan Banks, Amanda L. Beall, Marin Gazzaniga, Rebecca McCarty, Madeleine Phillips",1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Daytime Drama,Beyond the Gates (CBS/Paramount+),"Michele Val Jean, Robert Guza Jr., Sara A. Bibel, Jazmen Darnell Brown, Ron Carlivati, Susan Dansby, Cheryl L. Davis, Christopher Dunn, Gregori J. Martin, Danielle Paige, Judy Tate, Teresa Zimmerman",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Daytime Drama,General Hospital (ABC),"Elizabeth Korte, Chris Van Etten, Cathy LePard, Emily Culliton, Nigel Campbell, Suzanne Flynn, Charlotte Gibson, Kate Hall, Stacey Pulwer, Ryan Quan, Louise Rozett, Scott Sickles, Micah Steinberg",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,The Rabbit Hole with Jimmy Kimmel (YouTube),Jimmy Kimmel & Jesse Joyce,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,Sesame Street YouTube: Take a Moment with Jonathan Bailey (YouTube),Andrew Moriarty,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""When We Lose Someone""",Tab Time (YouTube) – Sean Presant,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,The First Snow of Fraggle Rock (Apple TV),Matt Fusfeld & Alex Cuthbertson,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Stay Out of the Basement: Part I""","Goosebumps (Disney+) – Rob Letterman, Hilary Winston",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,Merry Giftmas (Netflix),Halcyon Person,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""I Play Dodgeball with Cannibals""","Percy Jackson and the Olympians (Disney+) – Craig Silverstein, Rick Riordan",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Trump's Power & the Rule of Law""",Frontline (PBS) – Michael Kirk & Mike Wiser,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Syria After Assad""",Frontline (PBS) – Martin Smith,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""The Rise and Fall of Terrorgram""",Frontline (PBS) – Thomas Jennings and A. C. Thompson,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""The Rise of RFK Jr.""",Frontline (PBS) – Michael Kirk & Mike Wiser,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Forgotten Hero: Walter White and the NAACP""",American Experience (PBS) – Rob Rapley,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Change, Not Charity: The Americans with Disabilities Act""",American Experience (PBS) – Chana Gazit,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Clearing the Air: The War on Smog""",American Experience (PBS) – Peter Yost & Edna Alburquerque,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,Matter of Mind: My Alzheimer's (PBS),Jason Sussberg,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Mr. Polaroid""",American Experience (PBS) – Gene Tempest,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Devastating Flooding in Texas""","World News Tonight with David Muir (ABC News) – David Muir, Karen Mooney, Dave Bloch",1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""The L.A. Wildfires""","World News Tonight with David Muir (ABC News) – David Muir, Dave Bloch, Karen Mooney",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"News Script – Analysis, Feature, or Commentary",Remembering Palestinian Journalists Killed by Israeli Forces,Ayman (MSNBC) – Lisa Salinas,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"News Script – Analysis, Feature, or Commentary",Eye on America: Coldwater Creek,CBS News – Cait Bladt,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"News Script – Analysis, Feature, or Commentary","Gaza, Hannah Arendt, and The Banality of Evil",Ayman (MSNBC) – Basel Hamdan,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"News Script – Analysis, Feature, or Commentary","""Mysterious Russian Deaths""",60 Minutes (CBS News) – Cecilia Vega & Oriana Zill de Granados,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"News Script – Analysis, Feature, or Commentary","""Uphill Battle""","CBS News Sunday Morning (CBS News) – Richard Buddenhagen, Kay Lim, Lesley Stahl",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""An Isolated Boarding School Promised to Help Troubled Girls. Former Students Say They Were Abused""",HuffPost – Sebastian Murdock & Taiyler Mitchell,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Altadena Residents Know Their Community Is Worth Rebuilding. Can They Protect Its Legacy?""",HuffPost – Taiyler Mitchell,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""American Siberia""",Slate – Alexander Sammon,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""How Cassie's Lawsuit Against Diddy Galvanized A Movement of Survivors""",HuffPost – Njera Perkins & Taiyler Mitchell,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Trump Sent Them to Hell. Now He's Erasing Them Altogether""",HuffPost – Matt Shuham & Jessica Schulberg,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Jerry Lewis' Lost Holocaust Clown Movie""",Decoder Ring (Slate) – Max Freedman,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""The Life And Death Of A Boeing Whistleblower""",The Journal (Spotify) – Heather Rogers,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""Why Women Kill""",What Next (Slate) – Mary Harris & Elena Schwartz,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""ABC News Radio Top of the Hour News""",ABC News Radio – Robert Hawley,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Television,"""CBS World News Roundup""",CBS News – Paul Farry & Steve Kathan,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"Radio/Audio News Script – Analysis, Feature, or Commentary","""The Life and Legacy of Jimmy Carter""",CBS News Radio – Gail Lee,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"Radio/Audio News Script – Analysis, Feature, or Commentary","""Hasan Piker Knew Charlie Kirk""",What Next (Slate) – Mary Harris & Madeline Ducharme,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"Radio/Audio News Script – Analysis, Feature, or Commentary","""How Will We Feed Our Neighbors?""",Slate – Mary Harris & Anna Phillips,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"Radio/Audio News Script – Analysis, Feature, or Commentary","""We Made a Memecoin""","Slate – Lizzie O'Leary, Evan Campbell, Patrick Fort",0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"""CBS Comedy"" – CBS – Dan Greenberger","""CBS Comedy""",CBS – Dan Greenberger,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,"""CBS Comedy"" – CBS – Dan Greenberger","""Behind the Crown: King & Conqueror EPK""",CBS – Molly Neylan,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Honorary Awards,Stephen Colbert,"Walter Bernstein Award for ""willingness to confront social injustice in the face of adversity""",1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Honorary Awards,Terry George,Ian McLellan Hunter Award for Career Achievement,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Honorary Awards,Diana Son,Richard B. Jablow Award for Devoted Service,0,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
2026,78th Writers Guild of America Awards,Honorary Awards,Official website,,1,https://en.wikipedia.org/wiki/78th_Writers_Guild_of_America_Awards
1949,1st Writers Guild of America Awards,WGA Awards 2nd →,WGA Awards,,1,https://en.wikipedia.org/wiki/1st_Writers_Guild_of_America_Awards
