year,ceremony,category,nominee,film,won
2009,Grande Prêmio do Cinema Brasileiro,Best Actor,João Miguel,Estômago,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actor,César Troncoso,O Banheiro do Papa,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actor,Ary Fontoura,A Guerra dos Rocha,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actor,Stepan Nercessian,Chega de Saudade,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actor,Wagner Moura,Romance,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Tony Ramos,Se Eu Fosse Você 2,1
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Dan Stulbach,Tempos de Paz,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Tony Ramos,Tempos de Paz,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Selton Mello,Jean Charles,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Selton Mello,A Mulher Invisível,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actor,Daniel de Oliveira,A Festa da Menina Morta,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Wagner Moura,Tropa de Elite 2,1
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Ângelo Antônio,Chico Xavier,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Chico Diaz,O Sol do Meio-Dia,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Marco Nanini,O Bem-Amado,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Nelson Xavier,Chico Xavier,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actor,Paulo José,Quincas Berro D'Água,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actor,Selton Mello,O Palhaço,1
2012,Grande Prêmio do Cinema Brasileiro,Best Actor,Caio Blat,Bróder,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actor,Cássio Gabus Mendes,Bruna Surfistinha,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actor,Wagner Moura,VIPs,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actor,Wagner Moura,O Homem do Futuro,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actor,Júlio Andrade,Gonzaga: de Pai pra Filho,1
2013,Grande Prêmio do Cinema Brasileiro,Best Actor,Caio Blat,Xingu,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actor,João Miguel,Xingu,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actor,Daniel de Oliveira,Boca,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actor,Rodrigo Santoro,Heleno,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Fabrício Boliveira,Faroeste Caboclo,1
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Edmilson Filho,Cine Holliúdy,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Jesuíta Barbosa,Tatuagem,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,Tatuagem,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,O Som ao Redor,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actor,Wagner Moura,A Busca,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actor,Tony Ramos,Getúlio,1
2015,Grande Prêmio do Cinema Brasileiro,Best Actor,Babu Santana,Tim Maia,1
2015,Grande Prêmio do Cinema Brasileiro,Best Actor,Alexandre Borges,Getúlio,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actor,Matheus Nachtergaele,Trinta,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actor,Milhem Cortaz,O Lobo Atrás da Porta,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actor,Marco Ricca,"Chatô, o Rei do Brasil",1
2016,Grande Prêmio do Cinema Brasileiro,Best Actor,Daniel de Oliveira,A Estrada 47,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,Ausência,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actor,João Miguel,A Hora e a Vez de Augusto Matraga,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actor,Lázaro Ramos,Tudo que Aprendemos Juntos,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Juliano Cazarré,Boi Neon,1
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Caio Blat,"Barata Ribeiro, 716",0
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Cauã Reymond,Reza a Lenda,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Chico Díaz,Em Nome da Lei,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Domingos Montagner,Um Namorado Para Minha Mulher,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actor,Lázaro Ramos,Mundo Cão,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actor,Vladimir Brichta,Bingo: O Rei das Manhãs,1
2018,Grande Prêmio do Cinema Brasileiro,Best Actor,Alexandre Nero,"João, O Maestro",0
2018,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,Redemoinho,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actor,Jesuíta Barbosa,Malasartes e o Duelo com a Morte,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actor,João Pedro Zappa,Gabriel e a Montanha,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Stepan Nercessian,Chacrinha: O Velho Guerreiro,1
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Daniel de Oliveira,10 Segundos para Vencer,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Lázaro Ramos,O Beijo no Asfalto,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Murilo Benício,O Animal Cordial,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Othon Bastos,O Paciente - O Caso Tancredo Neves,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actor,Otávio Müller,Benzinho,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actor,Fabrício Boliveira,Simonal,1
2020,Grande Prêmio do Cinema Brasileiro,Best Actor,Silvero Pereira,Bacurau,1
2020,Grande Prêmio do Cinema Brasileiro,Best Actor,Daniel de Oliveira,Morto Não Fala,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actor,Gregório Duvivier,A Vida Invisível,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actor,Marco Nanini,Greta,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Marcos Palmeira,Boca de Ouro,1
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Flávio Bauraqui,Abraço,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,Fim de Festa,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Rogério Fróes,Três Verões,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Silvio Guindane,Boca de Ouro,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actor,Silvio Guindane,A Divisão,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actor,Seu Jorge,Marighella,1
2022,Grande Prêmio do Cinema Brasileiro,Best Actor,Antonio Saboia,Deserto Particular,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actor,Bruno Gagliasso,Marighella,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actor,Chico Díaz,Homem Onça,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actor,Irandhir Santos,Piedade,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actor,Carlos Francisco,Marte Um,1
2023,Grande Prêmio do Cinema Brasileiro,Best Actor,Alfred Enoch,Medida Provisória,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actor,Antônio Pitanga,Casa de Antiguidades,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actor,Cauã Reymond,A Viagem de Pedro,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actor,Gabriel Leone,Eduardo e Mônica,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actor,Aílton Graça,"Mussum, o Filmis",1
2024,Grande Prêmio do Cinema Brasileiro,Best Actor,Chico Díaz,Noites Alienígenas,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actor,Johnny Massaro,Aumenta que É Rock 'n Roll,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actor,Juan Paiva,Nosso Sonho,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actor,Paulo Miklos,Saudosa Maloca,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,Selton Mello,Ainda Estou Aqui,1
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,Ângelo Antônio,Oeste Outra Vez,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,Caio Blat,Grande Sertão,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,Fabio Assunção,Motel Destino,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,João Pedro Mariano,Baby,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actor,Matheus Nachtergaele,O Auto da Compadecida 2,0
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Denise Fraga,Por Trás do Pano,1
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Torres,O Primeiro Dia,0
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Torres,Traição,0
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Júlia Lemmertz,Um Copo de Cólera,0
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Marília Pera,O Viajante,0
2000,Grande Prêmio do Cinema Brasileiro,Best Actress,Maria Luísa Mendonça,Coração Iluminado,0
2001,Grande Prêmio do Cinema Brasileiro,Best Actress,Regina Casé,Eu Tu Eles,1
2001,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Torres,Gêmeas,0
2001,Grande Prêmio do Cinema Brasileiro,Best Actress,Myrian Muniz,Amélia,0
2001,Grande Prêmio do Cinema Brasileiro,Best Actress,Denise Weinberg,Quase Nada,0
2001,Grande Prêmio do Cinema Brasileiro,Best Actress,Laura Cardoso,Através da Janela,0
2002,Grande Prêmio do Cinema Brasileiro,Best Actress,Juliana Carneiro da Cunha,Lavoura Arcaica,1
2002,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,A Partilha,0
2002,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,O Casamento de Louise,0
2002,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,A Partilha,0
2002,Grande Prêmio do Cinema Brasileiro,Best Actress,Júlia Lemmertz,Nélson Gonçalves,0
2003,Grande Prêmio do Cinema Brasileiro,Best Actress,Marcélia Cartaxo,Madame Satã,1
2003,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Duboc,Latitude Zero,0
2003,Grande Prêmio do Cinema Brasileiro,Best Actress,Júlia Lemmertz,As Três Marias,0
2003,Grande Prêmio do Cinema Brasileiro,Best Actress,Marieta Severo,As Três Marias,0
2003,Grande Prêmio do Cinema Brasileiro,Best Actress,Roberta Rodrigues,Cidade de Deus,0
2004,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Falabella,2 Perdidos numa Noite Suja,1
2004,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Amarelo Manga,0
2004,Grande Prêmio do Cinema Brasileiro,Best Actress,Leona Cavalli,Amarelo Manga,0
2004,Grande Prêmio do Cinema Brasileiro,Best Actress,Maria Luísa Mendonça,Carandiru,0
2004,Grande Prêmio do Cinema Brasileiro,Best Actress,Simone Spoladore,Desmundo,0
2005,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Montenegro,O Outro Lado da Rua,1
2005,Grande Prêmio do Cinema Brasileiro,Best Actress,Camila Morgado,Olga,0
2005,Grande Prêmio do Cinema Brasileiro,Best Actress,Cleo Pires,Benjamim,0
2005,Grande Prêmio do Cinema Brasileiro,Best Actress,Leona Cavalli,Contra Todos,0
2005,Grande Prêmio do Cinema Brasileiro,Best Actress,Myriam Muniz,Nina,0
2006,Grande Prêmio do Cinema Brasileiro,Best Actress,Não houve premiação,Não houve premiação,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Alice Braga,Cidade Baixa,1
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Montenegro,Casa de Areia,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Torres,Casa de Areia,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,2 Filhos de Francisco,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,Se Eu Fosse Você,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Hermila Guedes,"Cinema, Aspirinas e Urubus",0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Zezé Polessa,Achados e Perdidos,0
2007,Grande Prêmio do Cinema Brasileiro,Best Actress,Zezeh Barbosa,Bendito Fruto,0
2008,Grande Prêmio do Cinema Brasileiro,Best Actress,Hermila Guedes,O Céu de Suely,1
2008,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Jogo de Cena,0
2008,Grande Prêmio do Cinema Brasileiro,Best Actress,Carla Ribas,A Casa de Alice,0
2008,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Baixio das Bestas,0
2008,Grande Prêmio do Cinema Brasileiro,Best Actress,Patrícia Pillar,Zuzu Angel,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actress,Leandra Leal,Nome Próprio,1
2009,Grande Prêmio do Cinema Brasileiro,Best Actress,Cássia Kis Magro,Chega de Saudade,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actress,Cláudia Abreu,Os Desafinados,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actress,Darlene Glória,Feliz Natal,0
2009,Grande Prêmio do Cinema Brasileiro,Best Actress,Sandra Corveloni,Linha de Passe,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actress,Lília Cabral,Divã,1
2010,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Verônica,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Bloch,À Deriva,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,É Proibido Fumar,0
2010,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,Se Eu Fosse Você 2,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,"Lula, o Filho do Brasil",1
2011,Grande Prêmio do Cinema Brasileiro,Best Actress,Alice Braga,Cabeça a Prêmio,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actress,Ingrid Guimarães,De Pernas pro Ar,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actress,Marieta Severo,Quincas Berro D'Água,0
2011,Grande Prêmio do Cinema Brasileiro,Best Actress,Christiane Torloni,Chico Xavier,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actress,Deborah Secco,Bruna Surfistinha,1
2012,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Falabella,Meu País,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actress,Leandra Leal,Estamos Juntos,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actress,Aline Moraes,O Homem do Futuro,0
2012,Grande Prêmio do Cinema Brasileiro,Best Actress,Simone Spoladore,Elvis & Madonna,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,À Beira do Caminho,1
2013,Grande Prêmio do Cinema Brasileiro,Best Actress,Nanda Costa,Febre do Rato,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actress,Hermila Guedes,"Era uma vez eu, Verônica",0
2013,Grande Prêmio do Cinema Brasileiro,Best Actress,Alessandra Negrini,2 Coelhos,0
2013,Grande Prêmio do Cinema Brasileiro,Best Actress,Simone Spoladore,Sudoeste,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,Flores Raras,1
2014,Grande Prêmio do Cinema Brasileiro,Best Actress,Sophie Charlotte,Serra Pelada,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actress,Leandra Leal,Mato sem Cachorro,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Montenegro,O Tempo e o Vento,0
2014,Grande Prêmio do Cinema Brasileiro,Best Actress,Isis Valverde,Faroeste Caboclo,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actress,Leandra Leal,O Lobo Atrás da Porta,1
2015,Grande Prêmio do Cinema Brasileiro,Best Actress,Bianca Comparato,Irmã Dulce,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actress,Drica Moraes,Getúlio,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actress,Fabiula Nascimento,O Lobo Atrás da Porta,0
2015,Grande Prêmio do Cinema Brasileiro,Best Actress,Deborah Secco,Boa Sorte,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Regina Casé,Que Horas Ela Volta?,1
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Chatô - O Rei do Brasil,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Alice Braga,Muitos Homens Num Só,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Marcélia Cartaxo,A História da Eternidade,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Montenegro,Infância,0
2016,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Órfãos do Eldorado,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Andreia Horta,Elis,1
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Sônia Braga,Aquarius,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Sophie Charlotte,Reza a Lenda,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Adriana Esteves,Mundo Cão,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Julia Lemmertz,Pequeno Segredo,0
2017,Grande Prêmio do Cinema Brasileiro,Best Actress,Glória Pires,Nise: O Coração da Loucura,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Maria Ribeiro,Como Nossos Pais,1
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Caroline Abras,Gabriel e a Montanha,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Marjorie Estiano,Entre Irmãs,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Carolina Ferraz,A Glória e a Graça,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Leandra Leal,Bingo: O Rei das Manhãs,0
2018,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Redemoinho,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actress,Karine Teles,Benzinho,1
2019,Grande Prêmio do Cinema Brasileiro,Best Actress,Adriana Esteves,Canastra Suja,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Falabella,O Beijo no Asfalto,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actress,Grace Passô,Praça Paris,0
2019,Grande Prêmio do Cinema Brasileiro,Best Actress,Marjorie Estiano,As Boas Maneiras,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actress,Andrea Beltrão,Hebe: A Estrela do Brasil,1
2020,Grande Prêmio do Cinema Brasileiro,Best Actress,Bárbara Colen,Bacurau,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actress,Carol Duarte,A Vida Invisível,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actress,Julia Stockler,A Vida Invisível,0
2020,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Divino Amor,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actress,Marcélia Cartaxo,Pacarrete,1
2021,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Verlust,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actress,Lorena Comparato,Boca de Ouro,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actress,Malu Mader,Boca de Ouro,0
2021,Grande Prêmio do Cinema Brasileiro,Best Actress,Regina Casé,Três Verões,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Veneza,1
2022,Grande Prêmio do Cinema Brasileiro,Best Actress,Adriana Esteves,Marighella,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréia Horta,O Jardim Secreto de Mariana,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Falabella,Depois a Louca Sou Eu,0
2022,Grande Prêmio do Cinema Brasileiro,Best Actress,Marieta Severo,Noites de Alface,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Pureza,1
2023,Grande Prêmio do Cinema Brasileiro,Best Actress,Alice Braga,Eduardo e Mônica,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Ela e Eu,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actress,Kika Sena,Paloma,0
2023,Grande Prêmio do Cinema Brasileiro,Best Actress,Marcélia Cartaxo,A Mãe,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actress,Vera Holtz,Tia Virgínia,1
2024,Grande Prêmio do Cinema Brasileiro,Best Actress,Bárbara Paz,A Porta Ao Lado,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actress,Débora Falabella,"Bem-Vinda, Violeta",0
2024,Grande Prêmio do Cinema Brasileiro,Best Actress,Drica Moraes,Pérola,0
2024,Grande Prêmio do Cinema Brasileiro,Best Actress,Maeve Jinkings,Pedágio,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actress,Fernanda Torres,Ainda Estou Aqui,1
2025,Grande Prêmio do Cinema Brasileiro,Best Actress,Andréa Beltrão,Avenida Beira-Mar,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actress,Dira Paes,Pasárgada,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actress,Grace Passô,O Dia Que Te Conheci,0
2025,Grande Prêmio do Cinema Brasileiro,Best Actress,Yara de Novaes,Malu,0
