year,ceremony,category,nominee,film,won
2019,Cóndor de Plata,Best Director,Benjamín Naishtat,Rojo,1
2019,Cóndor de Plata,Best Filmmaker,Luis Ortega,El Ángel,1
2019,Cóndor de Plata,Best Filmmaker,María Alché,Familia Sumergida,0
2019,Cóndor de Plata,Best Helmer,Agustina Comedi,El silencio es un cuerpo que cae,0
2019,Cóndor de Plata,Best Director,Mariano Llinás,La Flor,0
2020,Cóndor de Plata,Best Filmmaker,Paula Hernández,Los sonámbulos,1
2020,Cóndor de Plata,Best Filmmaker,Alejandro Fadel,"Muere, monstruo, muere",1
2020,Cóndor de Plata,Best Director,Santiago Loza,Breve historia del planeta verde,0
2020,Cóndor de Plata,Best Filmmaker,Mariano González,El cuidado de los otros,0
2020,Cóndor de Plata,Best Helmer,Natalia Smirnoff,La afinadora de árboles,0
2020,Cóndor de Plata,Best Helmer,Ana García Blaya,Las buenas intenciones,0
2023,Cóndor de Plata,Best Actor,Ricardo Darín,"Argentina, 1985",1
2023,Cóndor de Plata,Best Actor,Gustavo Garzón,El monte,0
2023,Cóndor de Plata,Best Actor,Peter Lanzani,"Argentina, 1985",0
2023,Cóndor de Plata,Best Actor,Luis Machín,Siete perros,0
2023,Cóndor de Plata,Best Actor,Juan Minujin,El suplente,0
2023,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,El gerente,0
2022,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,Errante corazón,1
2022,Cóndor de Plata,Best Actor,Daniel Katz,El perro que no calla,0
2022,Cóndor de Plata,Best Actor,Osvaldo Laport,Bandido,0
2022,Cóndor de Plata,Best Actor,Nahuel Pérez Biscayart,El prófugo,0
2022,Cóndor de Plata,Best Actor,Pepe Soriano,Nocturna,0
2021,Cóndor de Plata,Best Actor,Esteban Meloni,La chancha,1
2021,Cóndor de Plata,Best Actor,Diego Velázquez,El maestro,1
2021,Cóndor de Plata,Best Actor,Rodrigo de la Serna,Al acecho,0
2021,Cóndor de Plata,Best Actor,Diego Peretti,El robo del siglo,0
2021,Cóndor de Plata,Best Actor,Carlos Portaluppi,La dosis,0
2020,Cóndor de Plata,Best Actor,Javier Drolas,Las buenas intenciones,1
2020,Cóndor de Plata,Best Actor,Esteban Bigliardi,"Muere, monstruo, muere",0
2020,Cóndor de Plata,Best Actor,Gustavo Garzón,Sueño Florianópolis,0
2020,Cóndor de Plata,Best Actor,Marcelo Subiotto,Ciegos,0
2020,Cóndor de Plata,Best Actor,Tomás Wicz,Los miembros de la familia,0
2019,Cóndor de Plata,Best Actor,Darío Grandinetti,Rojo,1
2019,Cóndor de Plata,Best Actor,Lautaro Delgado,Unidad XV,0
2019,Cóndor de Plata,Best Actor,Diego Gentile,Joel,0
2019,Cóndor de Plata,Best Actor,Alejo Mango,La cama,0
2019,Cóndor de Plata,Best Actor,Sergio Prina,El motoarrebatador,0
2019,Cóndor de Plata,Best Actor,Miguel Ángel Solá,El último traje,0
2018,Cóndor de Plata,Best Actor,Jorge Marrale,Maracaibo,1
2018,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,El otro hermano,1
2018,Cóndor de Plata,Best Actor,Daniel Giménez Cacho,Zama,0
2018,Cóndor de Plata,Best Actor,Germán Palacios,Temporada de caza,0
2018,Cóndor de Plata,Best Actor,Nadie nos mira,Nadie nos mira,0
2017,Cóndor de Plata,Best Actor,Oscar Martínez,El ciudadano ilustre,1
2017,Cóndor de Plata,Best Actor,Rodrigo de la Serna,Camino a La Paz,0
2017,Cóndor de Plata,Best Actor,Nahuel Pérez Biscayart,Lulú,0
2017,Cóndor de Plata,Best Actor,Carlos Portaluppi,Hijos nuestros,0
2017,Cóndor de Plata,Best Actor,Diego Velázquez,La larga noche de Francisco Sanctis,0
2016,Cóndor de Plata,Best Actor,Joaquín Furriel,El patrón: radiografía de un crimen,1
2016,Cóndor de Plata,Best Actor,Lautaro Delgado,Los del suelo,0
2016,Cóndor de Plata,Best Actor,Guillermo Francella,El Clan,0
2016,Cóndor de Plata,Best Actor,Esteban Lamothe,El 5 de Talleres,0
2016,Cóndor de Plata,Best Actor,Martín Slipak,Cómo ganar enemigos,0
2015,Cóndor de Plata,Best Actor,Osmar Núñez,La corporación,1
2015,Cóndor de Plata,Best Actor,Pablo Cedrón,Boca de pozo,0
2015,Cóndor de Plata,Best Actor,Esteban Lamothe,El cerrajero,0
2015,Cóndor de Plata,Best Actor,Luis Machín,Necrofobia,0
2015,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,Aire libre,0
2014,Cóndor de Plata,Best Actor,Diego Peretti,La reconstrucción,1
2014,Cóndor de Plata,Best Actor,Alex Brendemühl,Wakolda,0
2014,Cóndor de Plata,Best Actor,Guillermo Francella,Corazón de León,0
2014,Cóndor de Plata,Best Actor,Jorge Marrale,Bomba,0
2014,Cóndor de Plata,Best Actor,Ricardo Darín,Tesis sobre un homicidio,0
2013,Cóndor de Plata,Best Actor,Alejandro Awada,Días de pesca,1
2013,Cóndor de Plata,Best Actor,Ernesto Alterio,Infancia clandestina,0
2013,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,El campo,0
2013,Cóndor de Plata,Best Actor,Martín Piroyansky,La araña vampiro,0
2013,Cóndor de Plata,Best Actor,Ricardo Darín,Elefante blanco,0
2012,Cóndor de Plata,Best Actor,Luis Luque,El gato desaparece,1
2012,Cóndor de Plata,Best Actor,Alberto de Mendoza,La mala verdad,0
2012,Cóndor de Plata,Best Actor,Osmar Núñez,Juan y Eva,0
2012,Cóndor de Plata,Best Actor,Pablo Cedrón,"Aballay, el hombre sin miedo",0
2012,Cóndor de Plata,Best Actor,Ricardo Darín,Un cuento chino,0
2011,Cóndor de Plata,Best Actor,Daniel Aráoz,El hombre de al lado,1
2011,Cóndor de Plata,Best Actor,Antonio Gasalla,Dos hermanos,0
2011,Cóndor de Plata,Best Actor,Luis Machín,El mural,0
2011,Cóndor de Plata,Best Actor,Osmar Núñez,La mirada invisible,0
2011,Cóndor de Plata,Best Actor,Ricardo Darín,Carancho,0
2010,Cóndor de Plata,Best Actor,Ricardo Darín,El secreto de sus ojos,1
2010,Cóndor de Plata,Best Actor,Arturo Goetz,El asaltante,0
2010,Cóndor de Plata,Best Actor,Carlos Portaluppi,"Homero Manzi, un poeta en la tormenta",0
2010,Cóndor de Plata,Best Actor,Diego Peretti,Música en espera,0
2010,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,Las viudas de los jueves,0
2009,Cóndor de Plata,Best Actor,Jorge Marrale,Cordero de Dios,1
2009,Cóndor de Plata,Best Actor,Oscar Martínez,El nido vacío,1
2009,Cóndor de Plata,Best Actor,Adrián Suar,Un novio para mi mujer,0
2009,Cóndor de Plata,Best Actor,Ernesto Alterio,Lluvia,0
2009,Cóndor de Plata,Best Actor,Las vidas posible,Las vidas posible,0
2008,Cóndor de Plata,Best Actor,Julio Chávez,El otro,1
2008,Cóndor de Plata,Best Actor,Diego Peretti,¿Quién dice que es fácil?,0
2008,Cóndor de Plata,Best Actor,Luis Luque,Tres de corazones,0
2008,Cóndor de Plata,Best Actor,Luis Ziembrowski,Más que un hombre,0
2008,Cóndor de Plata,Best Actor,Ricardo Darín,La señal,0
2007,Cóndor de Plata,Best Actor,Julio Chávez,El custodio,1
2007,Cóndor de Plata,Best Actor,Daniel Hendler,Derecho de familia,0
2007,Cóndor de Plata,Best Actor,Jorge Marrale,Las manos,0
2007,Cóndor de Plata,Best Actor,Pepe Soriano,A través de tus ojos,0
2007,Cóndor de Plata,Best Actor,Rodrigo de la Serna,Crónica de una fuga,0
2006,Cóndor de Plata,Best Actor,Ricardo Darín,El aura,1
2006,Cóndor de Plata,Best Actor,Diego Peretti,Tiempo de valientes,0
2006,Cóndor de Plata,Best Actor,Gastón Pauls,Iluminados por el fuego,0
2006,Cóndor de Plata,Best Actor,Luis Luque,Tiempo de valientes,0
2006,Cóndor de Plata,Best Actor,Marcelo Mazzarello,La suerte está echada,0
2005,Cóndor de Plata,Best Actor,Rodrigo de la Serna,Diarios de motocicleta,1
2005,Cóndor de Plata,Best Actor,Daniel Hendler,El abrazo partido,0
2005,Cóndor de Plata,Best Actor,Eduardo Blanco,Luna de Avellaneda,0
2005,Cóndor de Plata,Best Actor,Julio Chávez,Extraño,0
2005,Cóndor de Plata,Best Actor,Ricardo Darín,Luna de Avellaneda,0
2004,Cóndor de Plata,Best Actor,Tato Pavlovsky,Potestad,1
2004,Cóndor de Plata,Best Actor,Leonardo Sbaraglia,En la ciudad sin límites,0
2004,Cóndor de Plata,Best Actor,Lito Cruz,India Pravile,0
2004,Cóndor de Plata,Best Actor,Daniel Hendler,El Fondo del Mar,0
2004,Cóndor de Plata,Best Actor,Diego Capusotto,Soy tu aventura,0
2003,Cóndor de Plata,Best Actor,Julio Chávez,Un oso rojo,1
2003,Cóndor de Plata,Best Actor,Federico Luppi,Lugares comunes,0
2003,Cóndor de Plata,Best Actor,Héctor Alterio,Corazón de fuego,0
2003,Cóndor de Plata,Best Actor,Pepe Soriano,Corazón de fuego,0
2003,Cóndor de Plata,Best Actor,Ricardo Darín,Kamchatka,0
2002,Cóndor de Plata,Best Actor,Ricardo Darín,El hijo de la novia,1
2002,Cóndor de Plata,Best Actor,Diego Peretti,"Taxi, un encuentro",0
2002,Cóndor de Plata,Best Actor,Federico Luppi,Rosarigasinos,0
2002,Cóndor de Plata,Best Actor,Miguel Ángel Solá,El amor y el espanto,0
2002,Cóndor de Plata,Best Actor,Ulises Dumont,Rosarigasinos,0
2001,Cóndor de Plata,Best Actor,Ricardo Darín,Nueve reinas,1
2001,Cóndor de Plata,Best Actor,Gastón Pauls,Nueces para el amor,0
2001,Cóndor de Plata,Best Actor,Jean-Pierre Noher,Un amor de Borges,0
2001,Cóndor de Plata,Best Actor,Leo Sbaraglia,Plata quemada,0
2001,Cóndor de Plata,Best Actor,Pablo Echarri,Solo gente,0
2000,Cóndor de Plata,Best Actor,Ricardo Darín,"El mismo amor, la misma lluvia",1
2000,Cóndor de Plata,Best Actor,Ulises Dumont,Yepeto,1
2000,Cóndor de Plata,Best Actor,Julio Chávez,El visitante,0
2000,Cóndor de Plata,Best Actor,Mauricio Dayub,El amateur,0
1999,Cóndor de Plata,Best Actor,Darío Grandinetti,Sus ojos se cerraron,1
1999,Cóndor de Plata,Best Actor,Jorge Marrale,Cómplices,1
1999,Cóndor de Plata,Best Actor,Eduardo Pavlovsky,La nube,0
1999,Cóndor de Plata,Best Actor,Diario para un cuento,Diario para un cuento,0
1998,Cóndor de Plata,Best Actor,Federico Luppi,Martín (Hache),1
1998,Cóndor de Plata,Best Actor,Germán Palacios,El sueño de los héroes,0
1998,Cóndor de Plata,Best Actor,Héctor Alterio,Cenizas del paraíso,0
1998,Cóndor de Plata,Best Actor,Miguel Ángel Solá,Bajo bandera,0
1997,Cóndor de Plata,Best Actor,Federico Luppi,Sol de otoño,1
1997,Cóndor de Plata,Best Actor,Darío Grandinetti,Despabílate amor,0
1997,Cóndor de Plata,Best Actor,José Luis Alfonzo,"Carlos Monzón, el segundo juicio",0
1997,Cóndor de Plata,Best Actor,Lito Cruz,Sotto voce,0
1996,Cóndor de Plata,Best Actor,Miguel Ángel Solá,Casas de fuego,1
1996,Cóndor de Plata,Best Actor,Ulises Dumont,El censor,0
1996,Cóndor de Plata,Best Actor,Lito Cruz,"Facundo, la sombra del tigre",0
1995,Cóndor de Plata,Best Actor,Luis Brandoni,Convivencia,1
1995,Cóndor de Plata,Best Actor,Alfredo Alcón,El amante de las películas mudas,0
1995,Cóndor de Plata,Best Actor,Miguel Ángel Solá,Una sombra ya pronto serás,0
1994,Cóndor de Plata,Best Actor,Edgardo Nieva,"Gatica, el Mono",1
1994,Cóndor de Plata,Best Actor,Federico Luppi,Matar al abuelito,0
1994,Cóndor de Plata,Best Actor,Marcello Mastroianni,De eso no se habla,0
1993,Cóndor de Plata,Best Actor,Federico Luppi,Un lugar en el mundo,1
1993,Cóndor de Plata,Best Actor,Darío Grandinetti,El lado oscuro del corazón,0
1993,Cóndor de Plata,Best Actor,Oscar Martínez,¿Dónde estás amor de mi vida que no te puedo encontrar?,0
1992,Cóndor de Plata,Best Actor,Patricio Contreras,La última siembra,1
1992,Cóndor de Plata,Best Actor,Alberto Benegas,La última siembra,0
1992,Cóndor de Plata,Best Actor,Lorenzo Quinteros,Después de la tormenta,0
1991,Cóndor de Plata,Best Actor,Víctor Laplace,Flop,1
1991,Cóndor de Plata,Best Actor,Luis Brandoni,Cien veces no debo,0
1991,Cóndor de Plata,Best Actor,Hugo Soto,Últimas imágenes del naufragio,0
1990,Cóndor de Plata,Best Actor,Héctor Malamud,Los espíritus patrióticos,1
1990,Cóndor de Plata,Best Actor,Leandro Regúnaga,La ciudad oculta,0
1990,Cóndor de Plata,Best Actor,Rodolfo Mederos,Las veredas de Saturno,0
1989,Cóndor de Plata,Best Actor,Lorenzo Quinteros,Las puertitas del Sr López,1
1989,Cóndor de Plata,Best Actor,Juan José Camero,La deuda interna,0
1989,Cóndor de Plata,Best Actor,Elio Marchi,El amor es una mujer gorda,0
1989,Cóndor de Plata,Best Actor,Miguel Ángel Solá,Sur,0
1988,Cóndor de Plata,Best Actor,Lorenzo Quinteros,Hombre mirando al sudeste,1
1988,Cóndor de Plata,Best Actor,Norberto Díaz,"Mirta, de Liniers a Estambul",0
1988,Cóndor de Plata,Best Actor,Hugo Soto,Hombre mirando al sudeste,0
1987,Cóndor de Plata,Best Actor,Luis Brandoni,"Seré cualquier cosa, pero te quiero",1
1987,Cóndor de Plata,Best Actor,Ulises Dumont,La película del rey,0
1987,Cóndor de Plata,Best Actor,Miguel Ángel Solá,"Tangos, el exilio de Gardel",0
1986,Cóndor de Plata,Best Actor,Carlos Carella,El rigor del destino,1
1986,Cóndor de Plata,Best Actor,Héctor Alterio,La historia oficial,0
1986,Cóndor de Plata,Best Actor,Antonio Gasalla,Esperando la carroza,0
1985,Cóndor de Plata,Best Actor,Miguel Angel Solá,Asesinato en el Senado de la Nación,1
1985,Cóndor de Plata,Best Actor,Luis Brandoni,Darse cuenta,0
1985,Cóndor de Plata,Best Actor,Victor Laplace (a confirmar),Gracias por el fuego,0
1984,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1983,Cóndor de Plata,Best Actor,Federico Luppi,Plata dulce,0
1982,Cóndor de Plata,Best Actor,Federico Luppi,Tiempo de revancha,0
1981,Cóndor de Plata,Best Actor,Alberto de Mendoza,El infierno tan temido,0
1980,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1979,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1978,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1977,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1976,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1975,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1974,Cóndor de Plata,Best Actor,Pepe Soriano (actor dramático) Jorge Porcel (actor de comedia),Las venganzas de Beto Sánchez Los doctores las prefieren desnudas,0
1973,Cóndor de Plata,Best Actor,José Slavin,La maffia,0
1972,Cóndor de Plata,Best Actor,Luis Sandrini,La valija,0
1971,Cóndor de Plata,Best Actor,Pepe Soriano,Juan Lamaglia y Sra.,0
1970,Cóndor de Plata,Best Actor,Walter Vidarte,El dependiente,0
1969,Cóndor de Plata,Best Actor,Alfredo Alcón,Martín Fierro,0
1968,Cóndor de Plata,Best Actor,Federico Luppi,El romance del Aniceto y la Francisca,0
1967,Cóndor de Plata,Best Actor,Sergio Renán,Castigo al traidor,0
1966,Cóndor de Plata,Best Actor,Sergio Renán Jorge Salcedo,El perseguidor Orden de matar,0
1965,Cóndor de Plata,Best Actor,Jorge Salcedo,Mujeres perdidas,0
1964,Cóndor de Plata,Best Actor,Alfredo Alcón,Los inocentes,0
1963,Cóndor de Plata,Best Actor,Lautaro Murúa,La cifra impar,0
1962,Cóndor de Plata,Best Actor,Alberto Argibay,Alias Gardelito,0
1961,Cóndor de Plata,Best Actor,Alfredo Alcón,Un guapo del 900,0
1960,Cóndor de Plata,Best Actor,Lautaro Murúa,Aquello que amamos,0
1959,Cóndor de Plata,Best Actor,Alberto de Mendoza,El jefe,0
1958,Cóndor de Plata,Best Actor,La ceremonia de premiación no se realizó en este año,La ceremonia de premiación no se realizó en este año,0
1957,Cóndor de Plata,Best Actor,Lautaro Murúa,Graciela,0
1956,Cóndor de Plata,Best Actor,Antonio Vilar,"La Quintrala, doña Catalina de los Ríos y Lisperguer",0
1955,Cóndor de Plata,Best Actor,Ángel Magaña,El cura Lorenzo,0
1954,Cóndor de Plata,Best Actor,Luis Sandrini,La casa grande,0
1953,Cóndor de Plata,Best Actor,Francisco Martínez Allende,"Facundo, el tigre de los llanos",0
1952,Cóndor de Plata,Best Actor,Mario Soffici,El extraño caso del hombre y la bestia,0
1951,Cóndor de Plata,Best Actor,Santiago Gómez Cou,Arrabalera,0
1950,Cóndor de Plata,Best Actor,Narciso Ibáñez Menta,Almafuerte,0
1949,Cóndor de Plata,Best Actor,Arturo de Córdova,Dios se lo pague,0
1948,Cóndor de Plata,Best Actor,Pedro López Lagar,Albéniz,0
1947,Cóndor de Plata,Best Actor,Pedro López Lagar,Celos,0
1946,Cóndor de Plata,Best Actor,Narciso Ibáñez Menta,Cuando en el cielo pasen lista,0
1945,Cóndor de Plata,Best Actor,Enrique Muiño,Su mejor alumno,0
1944,Cóndor de Plata,Best Actor,Francisco Petrone,Todo un hombre,0
1943,Cóndor de Plata,Best Actor,Arturo García Buhr,Los chicos crecen,0
2023,Cóndor de Plata,Best Actress,Pilar Gamboa,30 noches con mi ex,1
2023,Cóndor de Plata,Best Actress,Sofía Gala Castiglione,Cadáver exquisito,0
2023,Cóndor de Plata,Best Actress,Marilú Marini,Cuando la miro,0
2023,Cóndor de Plata,Best Actress,Mercedes Morán,Las rojas,0
2023,Cóndor de Plata,Best Actress,Natalia Oreiro,Las rojas,0
2023,Cóndor de Plata,Best Actress,Eleonora Wexler,Algo incorrecto,0
2022,Cóndor de Plata,Best Actress,Érica Rivas,El prófugo,1
2022,Cóndor de Plata,Best Actress,Elisa Carricajo,Un crimen común,0
2022,Cóndor de Plata,Best Actress,Marilú Marini,Nocturna,0
2022,Cóndor de Plata,Best Actress,Eleonora Wexler,"Yo nena, yo princesa",0
2022,Cóndor de Plata,Best Actress,Lola Berthet,El apego,0
2021,Cóndor de Plata,Best Actress,Valeria Lois,Las siamesas,1
2021,Cóndor de Plata,Best Actress,Rosario Bléfari,Planta permanente,0
2021,Cóndor de Plata,Best Actress,Rita Cortese,Las siamesas,0
2021,Cóndor de Plata,Best Actress,Romina Escobar,Nosotros nunca moriremos,0
2021,Cóndor de Plata,Best Actress,Liliana Juárez,Planta permanente,0
2021,Cóndor de Plata,Best Actress,Cecilia Roth,Crímenes de familia,0
2020,Cóndor de Plata,Best Actress,Sofía Gala Castiglione,El cuidado de los otros,1
2020,Cóndor de Plata,Best Actress,Érica Rivas,Los sonámbulos,1
2020,Cóndor de Plata,Best Actress,Paola Barrientos,La afinadora de árboles,0
2020,Cóndor de Plata,Best Actress,Belén Blanco,La deuda,0
2020,Cóndor de Plata,Best Actress,Mercedes Morán,Sueño Florianópolis,0
2019,Cóndor de Plata,Best Actress,Mercedes Morán,Familia sumergida,1
2019,Cóndor de Plata,Best Actress,Victoria Almeida,Joel,0
2019,Cóndor de Plata,Best Actress,Valeria Bertuccelli,La reina del miedo,0
2019,Cóndor de Plata,Best Actress,"Elisa Carricajo , Valeria Correa , Pilar Gamboa y Laura Paredes",La flor,0
2019,Cóndor de Plata,Best Actress,Sandra Sandrini,La cama,0
2018,Cóndor de Plata,Best Actress,Sofía Gala Castiglione,Alanis,1
2018,Cóndor de Plata,Best Actress,Valentina Bassi,Al desierto,0
2018,Cóndor de Plata,Best Actress,Pilar Gamboa,El futuro que viene,0
2018,Cóndor de Plata,Best Actress,Paulina García,La novia del desierto,0
2018,Cóndor de Plata,Best Actress,Bárbara Lennie,Una especie de familia,0
2017,Cóndor de Plata,Best Actress,Natalia Oreiro,"Gilda, no me arrepiento de este amor",1
2017,Cóndor de Plata,Best Actress,Érica Rivas,La luz incidente,1
2017,Cóndor de Plata,Best Actress,Ana Katz,Hijos nuestros,0
2017,Cóndor de Plata,Best Actress,Marilú Marini,El eslabón podrido,0
2017,Cóndor de Plata,Best Actress,Ailín Salas,Lulú,0
2016,Cóndor de Plata,Best Actress,Dolores Fonzi,La patota,1
2016,Cóndor de Plata,Best Actress,Pilar Gamboa,El incendio,0
2016,Cóndor de Plata,Best Actress,Verónica Llinás,La mujer de los perros,0
2016,Cóndor de Plata,Best Actress,Érica Rivas,Pistas para volver a casa,0
2016,Cóndor de Plata,Best Actress,Julieta Zylberberg,Mi amiga del parque,0
2015,Cóndor de Plata,Best Actress,Julieta Díaz,Refugiado,1
2015,Cóndor de Plata,Best Actress,Moro Anghileri,La corporación,0
2015,Cóndor de Plata,Best Actress,Celeste Cid,Aire libre,0
2015,Cóndor de Plata,Best Actress,Mónica Lairana,Mujer lobo,0
2015,Cóndor de Plata,Best Actress,Mercedes Morán,Betibú,0
2014,Cóndor de Plata,Best Actress,Natalia Oreiro,Wakolda,1
2014,Cóndor de Plata,Best Actress,Ana María Picchio,Cuando yo te vuelva a ver,0
2014,Cóndor de Plata,Best Actress,Claudia Fontán,La reconstrucción,0
2014,Cóndor de Plata,Best Actress,Julieta Díaz,Corazón de León,0
2014,Cóndor de Plata,Best Actress,Martina Juncadella,"Habi, la extranjera",0
2014,Cóndor de Plata,Best Actress,Valeria Bertuccelli,Vino para robar,0
2013,Cóndor de Plata,Best Actress,Natalia Oreiro,Infancia clandestina,1
2013,Cóndor de Plata,Best Actress,Celeste Cid,El amigo alemán,0
2013,Cóndor de Plata,Best Actress,Dolores Fonzi,El campo,0
2013,Cóndor de Plata,Best Actress,Julieta Díaz,Dos más dos,0
2013,Cóndor de Plata,Best Actress,Martina Gusmán,Elefante blanco,0
2012,Cóndor de Plata,Best Actress,Beatriz Spelzini,El gato desaparece,1
2012,Cóndor de Plata,Best Actress,Érica Rivas,Antes del estreno,0
2012,Cóndor de Plata,Best Actress,Graciela Borges,Viudas,0
2012,Cóndor de Plata,Best Actress,Julieta Díaz,Juan y Eva,0
2012,Cóndor de Plata,Best Actress,Susú Pecoraro,"Verdades verdaderas, la vida de Estela",0
2011,Cóndor de Plata,Best Actress,Julieta Zylberberg,La mirada invisible,1
2011,Cóndor de Plata,Best Actress,Érica Rivas,Por tu culpa,0
2011,Cóndor de Plata,Best Actress,Graciela Borges,Dos hermanos,0
2011,Cóndor de Plata,Best Actress,María Onetto,Rompecabezas,0
2011,Cóndor de Plata,Best Actress,Martina Gusmán,Carancho,0
2010,Cóndor de Plata,Best Actress,Soledad Villamil,El secreto de sus ojos,1
2010,Cóndor de Plata,Best Actress,Ana Celentano,Las viudas de los jueves,0
2010,Cóndor de Plata,Best Actress,Leonor Manso,Luisa,0
2010,Cóndor de Plata,Best Actress,Marilú Marini,Mentiras piadosas,0
2010,Cóndor de Plata,Best Actress,Natalia Oreiro,Música en espera,0
2009,Cóndor de Plata,Best Actress,María Onetto,La mujer sin cabeza,1
2009,Cóndor de Plata,Best Actress,Ana Celentano,Las vidas posibles,0
2009,Cóndor de Plata,Best Actress,Leonora Balcarce,Cordero de Dios,0
2009,Cóndor de Plata,Best Actress,Martina Gusmán,Leonera,0
2009,Cóndor de Plata,Best Actress,Valeria Bertuccelli,Un novio para mi mujer,0
2008,Cóndor de Plata,Best Actress,Inés Efron,XXY,1
2008,Cóndor de Plata,Best Actress,Ana Katz,Una novia errante,0
2008,Cóndor de Plata,Best Actress,Beatriz Spelzini,Yo la recuerdo ahora,0
2008,Cóndor de Plata,Best Actress,Carolina Peleritti,¿Quién dice que es fácil?,0
2008,Cóndor de Plata,Best Actress,Silvia Pérez,Encarnación,0
2007,Cóndor de Plata,Best Actress,Valeria Bertuccelli,Mientras tanto,1
2007,Cóndor de Plata,Best Actress,Adriana Aizemberg,A través de tus ojos,0
2007,Cóndor de Plata,Best Actress,Carolina Fal,Monobloc,0
2007,Cóndor de Plata,Best Actress,Graciela Borges,Las manos,0
2007,Cóndor de Plata,Best Actress,Julieta Diaz,Derecho de familia,0
2007,Cóndor de Plata,Best Actress,Leonora Balcarce,Los suicidas,0
2006,Cóndor de Plata,Best Actress,China Zorrilla,Elsa y Fred,1
2006,Cóndor de Plata,Best Actress,Antonella Costa,El viento,0
2006,Cóndor de Plata,Best Actress,Cristina Banegas,Géminis,0
2006,Cóndor de Plata,Best Actress,Norma Aleandro,Cama adentro,0
2006,Cóndor de Plata,Best Actress,Valeria Bertuccelli,Hermanas,0
2005,Cóndor de Plata,Best Actress,Susú Pecoraro,Roma,1
2005,Cóndor de Plata,Best Actress,Antonella Costa,Hoy y mañana,0
2005,Cóndor de Plata,Best Actress,China Zorrilla,Conversaciones con mamá,0
2005,Cóndor de Plata,Best Actress,Inés Estévez,Ay Juancito,0
2005,Cóndor de Plata,Best Actress,Mercedes Morán,Luna de Avellaneda,0
2004,Cóndor de Plata,Best Actress,Marina Glezer,El Polaquito,1
2004,Cóndor de Plata,Best Actress,Norma Aleandro,Cleopatra,0
2004,Cóndor de Plata,Best Actress,Jimena La Torre,"Bar, El Chino",0
2004,Cóndor de Plata,Best Actress,Raquel Bank,El juego de la silla,0
2004,Cóndor de Plata,Best Actress,Ivonne Fournery,Sangre,0
2003,Cóndor de Plata,Best Actress,Rita Cortese,Herencia,1
2003,Cóndor de Plata,Best Actress,Dolores Fonzi,Caja negra,0
2003,Cóndor de Plata,Best Actress,Mercedes Sampietro,Lugares comunes,0
2003,Cóndor de Plata,Best Actress,Soledad Villamil,Un oso rojo,0
2003,Cóndor de Plata,Best Actress,Valentina Bassi,Un día de suerte,0
2002,Cóndor de Plata,Best Actress,Graciela Borges,La ciénaga,1
2002,Cóndor de Plata,Best Actress,Ariadna Gil,El lado oscuro del corazón 2,0
2002,Cóndor de Plata,Best Actress,Carmen Maura,"Arregui, la noticia del día",0
2002,Cóndor de Plata,Best Actress,Cecilia Roth,Antigua vida mía,0
2002,Cóndor de Plata,Best Actress,Irene Visedo,Los pasos perdidos,0
2001,Cóndor de Plata,Best Actress,Ariadna Gil,Nueces para el amor,1
2001,Cóndor de Plata,Best Actress,Cecilia Roth,Una noche con Sabrina Love,0
2001,Cóndor de Plata,Best Actress,Cristina Banegas,Invocación,0
2001,Cóndor de Plata,Best Actress,Inés Sastre,Un amor de Borges,0
2001,Cóndor de Plata,Best Actress,Virginia Lago,Los días de la vida,0
2000,Cóndor de Plata,Best Actress,Soledad Villamil,"El mismo amor, la misma lluvia",1
2000,Cóndor de Plata,Best Actress,Antonella Costa,Garage Olimpo,0
2000,Cóndor de Plata,Best Actress,Vera Fogwill,El viento se llevó lo que,0
1999,Cóndor de Plata,Best Actress,Íngrid Rubio,El faro,1
1999,Cóndor de Plata,Best Actress,Aitana Sánchez Gijón,Sus ojos se cerraron,0
1999,Cóndor de Plata,Best Actress,Ángela Correa,La nube,0
1999,Cóndor de Plata,Best Actress,Assumpta Serna,Momentos robados,0
1999,Cóndor de Plata,Best Actress,María Luisa Mendonça,Corazón iluminado,0
1998,Cóndor de Plata,Best Actress,Cecilia Roth,Martín (Hache),1
1998,Cóndor de Plata,Best Actress,Inés Estévez,La vida según Muriel,0
