year,ceremony,category,nominee,film,winner,source_url
2026,31st Critics' Choice Awards,Best Young Actor/Actress,Jacobi Jupe,Hamnet,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Young Actor/Actress,Nina Ye,Left-Handed Girl,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,Sinners,Francine Maisler,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,Hamnet,Nina Gold,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,Jay Kelly,Douglas Aibel and Nina Gold,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,Marty Supreme,Jennifer Venditti,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,One Battle After Another,Cassandra Kulukundis,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Casting and Ensemble,Wicked: For Good,Tiffany Little Canfield and Bernard Telsey,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Ryan Coogler,Sinners,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Noah Baumbach and Emily Mortimer,Jay Kelly,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Ronald Bronstein and Josh Safdie,Marty Supreme,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Zach Cregger,Weapons,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Eva Victor,"Sorry, Baby",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Original Screenplay,Eskil Vogt and Joachim Trier,Sentimental Value,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,Paul Thomas Anderson,One Battle After Another,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,Clint Bentley and Greg Kwedar,Train Dreams,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,"Park Chan-wook, Lee Kyoung-mi, Don McKellar, and Lee Ja-hye",No Other Choice,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,Guillermo del Toro,Frankenstein,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,Will Tracy,Bugonia,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Adapted Screenplay,Chloé Zhao and Maggie O'Farrell,Hamnet,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,Train Dreams,Adolpho Veloso,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,F1,Claudio Miranda,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,Frankenstein,Dan Laustsen,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,Hamnet,Łukasz Żal,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,One Battle After Another,Michael Bauman,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Cinematography,Sinners,Autumn Durald Arkapaw,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Editing,F1,Stephen Mirrione,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
