year,ceremony,category,nominee,film,country,winner,source_url
1952,BAFTA 1952,Best Film,,George More O'Ferrall,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Sean Graham,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,William Wyler,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Jacques Becker,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Zoltán Korda,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,László Benedek,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Charles Chaplin,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,"Alexander Mackendrick, Fred F. Sears",,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Vittorio De Sica,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Luis Buñuel,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Carol Reed,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Akira Kurosawa,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Jean Renoir,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,"Stanley Donen, Gene Kelly",,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1952,BAFTA 1952,Best Film,,Elia Kazan,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1953,BAFTA 1953,Best Actor in a Leading Role,Best British Actor,Best British Actor,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Julius Caesar,Cassius,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Julius Caesar,Mark Antony,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Diary of a Country Priest,Priest of Ambricourt,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Genevieve,Ambrose Claverhouse,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Roman Holiday,Irving Radovich,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Roman Holiday,Joe Bradley,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,Shane,Joe Starrett,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,The Actress,Clinton Jones,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,The Cruel Sea,George Ericson,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,The Heart of the Matter,Harry Scobie,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,The Kidnappers,Jim MacKenzie,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actor in a Leading Role,We Are All Murderers,René Le Guen,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actor_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,Best British Actress,Best British Actress,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,Lili,Lili Daurier,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,Roman Holiday,Princess Ann,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,"Come Back, Little Sheba",Lola Delaney,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,The Captain's Paradise,Maud,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,The Heart of the Matter,Helen Rolt,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best Actress in a Leading Role,The Medium,Flora,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Actress_in_a_Leading_Role
1953,BAFTA 1953,Best British Film,,Genevieve,,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
1953,BAFTA 1953,Best British Film,,Charles Frend,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
1953,BAFTA 1953,Best British Film,,George More O'Ferrall,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
1953,BAFTA 1953,Best British Film,,Philip Leacock,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
1953,BAFTA 1953,Best British Film,,John Huston,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_British_Film
1953,BAFTA 1953,Best Film,,Forbidden Games (Jeux interdits),France,1,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1953,BAFTA 1953,Best Film,,Vincente Minnelli,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1953,BAFTA 1953,Best Film,,Daniel Mann,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
1953,BAFTA 1953,Best Film,,Charles Frend,,0,https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Film
