year,film,person,is_winner,raw_text,source_url
,"Govinda , Abhishek Bachchan , Varun Dhawan",,False,"2 | Govinda , Abhishek Bachchan , Varun Dhawan",https://en.wikipedia.org/wiki/IIFA_Award_for_Best_Performance_in_a_Comic_Role
