year,film,person,is_winner,raw_text,source_url
1981,Walter Bockmayer Rolf Bührmann,Looping,False,1981 | Walter Bockmayer Rolf Bührmann | Looping [ de ],https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1982,Werner Schroeter,Day of the Idiots,False,1982 | Werner Schroeter | Day of the Idiots | Tag der Idioten,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1983,Peter Lilienthal,Dear Mr. Wonderful,False,1983 | Peter Lilienthal | Dear Mr. Wonderful,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1983,Aufdermauer,,False,Lutz Konermann [ de ] | Aufdermauer,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1984,Josef Rusnak,Cold Fever,False,1984 | Josef Rusnak | Cold Fever | Kaltes Fieber,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1984,White Trash,Kanakerbraut,False,Uwe Schrader [ de ] | White Trash [ de ] | Kanakerbraut,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1985,Maria Knilli,Dear Karl,False,1985 | Maria Knilli | Dear Karl | Lieber Karl,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1985,Grünstein's Clever Move,Die Grünstein-Variante,False,Bernhard Wicki | Grünstein's Clever Move [ de ] | Die Grünstein-Variante,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1986,Hans-Jürgen Syberberg,Die Nacht,False,1986 | Hans-Jürgen Syberberg | Die Nacht,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1987,Peter Lilienthal,The Silence of the Poet,False,1987 | Peter Lilienthal | The Silence of the Poet,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1988,Dominik Graf,The Cat,False,1988 | Dominik Graf | The Cat | Die Katze,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1989,Maria Theresia Wagner,Die Nacht des Marders,False,1989 | Maria Theresia Wagner | Die Nacht des Marders,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1990,Uli Edel,Last Exit to Brooklyn,False,1990 | Uli Edel | Last Exit to Brooklyn | Letzte Ausfahrt Brooklyn,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1990,Spider's Web,Das Spinnennetz,False,Bernhard Wicki | Spider's Web | Das Spinnennetz,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1991,Werner Schroeter,Malina,False,1991 | Werner Schroeter | Malina,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1992,Helmut Dietl,Schtonk!,False,1992 | Helmut Dietl | Schtonk!,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1993,Adolf Winkelmann,North Curve,False,1993 | Adolf Winkelmann | North Curve [ de ] | Nordkurve,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1994,Peter Sehr,Kaspar Hauser,False,1994 | Peter Sehr [ de ] | Kaspar Hauser [ de ],https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1995,Sönke Wortmann,Maybe… Maybe Not,False,1995 | Sönke Wortmann | Maybe… Maybe Not | Der bewegte Mann,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1995,Nobody Loves Me,Keiner liebt mich,False,Doris Dörrie | Nobody Loves Me | Keiner liebt mich,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1995,The Invincibles,Die Sieger,False,Dominik Graf | The Invincibles [ de ] | Die Sieger,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1996,Romuald Karmakar,Deathmaker,False,1996 | Romuald Karmakar | Deathmaker | Der Totmacher,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1996,Talk of the Town,Stadtgespräch,False,Rainer Kaufmann | Talk of the Town | Stadtgespräch,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
1996,Silent Night,Stille Nacht,False,Dani Levy | Silent Night | Stille Nacht,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
