year,film,person,is_winner,raw_text,source_url
1979,Dangeyedda Makkalu,Kannada,False,1979 (27th) | Dangeyedda Makkalu | Kannada | • T. N. Narasimhan • B. S. Somasundar | U. S. Vadiraj | ,https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1980,No Award,,False,1980 (28th) | No Award | [ 23 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1981,No Award,,False,1981 (29th) | No Award | [ 24 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1982,No Award,,False,1982 (30th) | No Award | [ 25 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1983,Bhombal Sardar,Bengali,False,1983 (31st) | Bhombal Sardar | Bengali | Government of West Bengal | Nripen Ganguly | [ 26 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1984,My Dear Kuttichathan,Malayalam,False,1984 (32nd) | My Dear Kuttichathan | Malayalam | M. C. Punnoose | Jijo Punnoose | [ 27 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1985,Aazadi Ki Ore,Hindi,False,1985 (33rd) | Aazadi Ki Ore | Hindi | Sangeethalaya | P. S. Prakash | [ 28 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1986,No Award,,False,1986 (34th) | No Award | [ 29 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1987,Swamy,Hindi,False,1987 (35th) | Swamy | Hindi | T. S. Narasimhan | Shankar Nag | [ 30 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1988,Manu Uncle,Malayalam,False,1988 (36th) | Manu Uncle | Malayalam | Joy Thomas | Dennis Joseph | [ 31 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1989,Ankur Maina Aur Kabootar,Hindi,False,1989 (37th) | Ankur Maina Aur Kabootar | Hindi | Children's Film Society | Madan Bawaria | [ 32 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1989,Kannada,K. S. L. Swame,False,Jamboo Savari | Kannada | K. S. L. Swame (Lalitha Ravee) | K. S. L. Swame (Lalitha Ravee),https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1990,No Award,,False,1990 (38th) | No Award | [ 33 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1991,Abhayam,Malayalam,False,1991 (39th) | Abhayam | Malayalam | Children's Film Society | Sivan | [ 34 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1992,Mujhse Dosti Karoge,Hindi,False,1992 (40th) | Mujhse Dosti Karoge | Hindi | National Center of Films for Children and Young People | Gopi Desai | [ 35 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1993,Lavanya Preeti,Oriya,False,1993 (41st) | Lavanya Preeti | Oriya | National Center of Films for Children and Young People | Apurba Kishore Bir | [ 36 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1994,Kochaniyan,Malayalam,False,1994 (42nd) | Kochaniyan | Malayalam | Bushura Shahudeen | Satheesh Vengannoor | [ 37 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1994,Hindi,National Center of Films for Children and Young People,False,Abhay | Hindi | National Center of Films for Children and Young People | Annu Kapoor,https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1995,Halo,Hindi,False,1995 (43rd) | Halo | Hindi | National Center of Films for Children and Young People | Santosh Sivan | [ 38 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1996,Damu,Bengali,False,1996 (44th) | Damu | Bengali | Art Films | Raja Sen | [ 39 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1997,Ramayanam,Telugu,False,1997 (45th) | Ramayanam | Telugu | M. S. Reddy | Gunasekhar | [ 40 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
1998,Kabhi Pass Kabhi Fail,Hindi,False,1998 (46th) | Kabhi Pass Kabhi Fail | Hindi | National Center of Films for Children and Young People | Virendra Saini | [ 41 ],https://en.wikipedia.org/wiki/National_Film_Award_for_Best_Children%27s_Film
