year,film,person,is_winner,raw_text,source_url
,Anil Kapoor,,False,4 | Anil Kapoor,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
,Abhishek Bachchan,,False,3 | Abhishek Bachchan,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
,Saif Ali Khan,,False,2 | Saif Ali Khan,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
1998,Akshaye Khanna,Border,False,1998 | Akshaye Khanna | Border,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
1999,Manoj Bajpai,Satya,False,1999 | Manoj Bajpai | Satya,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2000,Anil Kapoor,Taal,False,2000 | Anil Kapoor | Taal,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2001,Sunil Shetty,Dhadkan,False,2001 | Sunil Shetty | Dhadkan,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2002,Saif Ali Khan,Dil Chahta Hai,False,2002 | Saif Ali Khan | Dil Chahta Hai,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2003,Vivek Oberoi,Company,False,2003 | Vivek Oberoi | Company,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2004,Saif Ali Khan,Kal Ho Naa Ho,False,2004 | Saif Ali Khan | Kal Ho Naa Ho,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2005,Abhishek Bachchan,Phir Milenge,False,2005 | Abhishek Bachchan | Phir Milenge,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2006,Sarkar,,False,2006 | Sarkar,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
2007,Kabhi Alvida Naa Kehna,,False,2007 | Kabhi Alvida Naa Kehna,https://en.wikipedia.org/wiki/Zee_Cine_Award_for_Best_Actor_in_a_Supporting_Role_%E2%80%93_Male
