award_show,year,ceremony_edition,category,nominee_name,work_title,role_or_character,result,language,source_url
,2026,31st Critics' Choice Awards,Best Casting and Ensemble,Hamnet,Nina Gold,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Casting and Ensemble,Jay Kelly,Douglas Aibel and Nina Gold,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Casting and Ensemble,Marty Supreme,Jennifer Venditti,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Casting and Ensemble,One Battle After Another,Cassandra Kulukundis,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Casting and Ensemble,Wicked: For Good,Tiffany Little Canfield and Bernard Telsey,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Ryan Coogler,Sinners,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Noah Baumbach and Emily Mortimer,Jay Kelly,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Ronald Bronstein and Josh Safdie,Marty Supreme,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Zach Cregger,Weapons,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Eva Victor,"Sorry, Baby",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Original Screenplay,Eskil Vogt and Joachim Trier,Sentimental Value,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,Paul Thomas Anderson,One Battle After Another,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,Clint Bentley and Greg Kwedar,Train Dreams,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,"Park Chan-wook, Lee Kyoung-mi, Don McKellar, and Lee Ja-hye",No Other Choice,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,Guillermo del Toro,Frankenstein,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,Will Tracy,Bugonia,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Adapted Screenplay,Chloé Zhao and Maggie O'Farrell,Hamnet,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,Train Dreams,Adolpho Veloso,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,F1,Claudio Miranda,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,Frankenstein,Dan Laustsen,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,Hamnet,Łukasz Żal,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,One Battle After Another,Michael Bauman,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Cinematography,Sinners,Autumn Durald Arkapaw,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,F1,Stephen Mirrione,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,A House of Dynamite,Kirk Baxter,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,Marty Supreme,Ronald Bronstein and Josh Safdie,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,One Battle After Another,Andy Jurgensen,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,The Perfect Neighbor,Viridiana Lieberman,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Editing,Sinners,Michael P. Shawver,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Frankenstein,Kate Hawley,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Hamnet,Malgosia Turzanska,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Hedda,Lindsay Pugh,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Kiss of the Spider Woman,Colleen Atwood and Christine Cantella,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Sinners,Ruth E. Carter,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Costume Design,Wicked: For Good,Paul Tazewell,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,Frankenstein,Tamara Deverell and Shane Vieau,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,The Fantastic Four: First Steps,Jille Azis and Kasra Farahani,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,Hamnet,Fiona Crombie and Alice Felton,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,Marty Supreme,Jack Fisk and Adam Willis,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,Sinners,Hannah Beachler and Monique Champagne,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Production Design,Wicked: For Good,Nathan Crowley and Lee Sandales,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,Sinners,Ludwig Göransson,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,F1,Hans Zimmer,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,Frankenstein,Alexandre Desplat,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,Hamnet,Max Richter,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,Marty Supreme,Daniel Lopatin,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Score,One Battle After Another,Jonny Greenwood,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,"Golden (Ejae, Mark Sonnenblick, Ido, 24, and Teddy)",KPop Demon Hunters,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,Clothed by the Sun (Daniel Blumberg),The Testament of Ann Lee,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,"Drive (Ed Sheeran, John Mayer, and Blake Slatkin)",F1,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,I Lied to You (Raphael Saadiq and Ludwig Göransson),Sinners,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,The Girl in the Bubble (Stephen Schwartz),Wicked: For Good,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Song,Train Dreams (Nick Cave and Bryce Dessner),Train Dreams,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,Frankenstein,"Mike Hill, Jordan Samuel, and Cliona Furey",,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,28 Years Later,Flora Moody and John Nolan,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,Sinners,"Siân Richards, Ken Diaz, Mike Fontaine, and Shunika Terry",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,The Smashing Machine,"Kazu Hiro, Felix Fox, and Mia Neal",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,Weapons,"Leo Satkovich, Melizah Wheat, and Jason Collins",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Hair and Makeup,Wicked: For Good,"Frances Hannon, Mark Coulier, and Laura Blount",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,F1,"Al Nelson, Gwendolyn Yates Whittle, Gary A. Rizzo, Juan Peralta, and Gareth John",,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,Frankenstein,"Nathan Robitaille, Nelson Ferreira, Christian Cooke, Brad Zoern, and Greg Chapman",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,One Battle After Another,"José Antonio García, Christopher Scarabosio, and Tony Villaflor",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,Sinners,"Chris Welcker, Benny Burtt, Brandon Proctor, Steve Boeddeker, Felipe Pacheco, and David V. Butler",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,Sirāt,Laia Casanovas,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Sound,Warfare,"Mitch Low, Glenn Freemantle, Ben Barker, Howard Bargroff, and Richard Spooner",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,Avatar: Fire and Ash,"Joe Letteri, Richard Baneham, Eric Saindon, and Daniel Barrett",,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,F1,"Ryan Tudhope, Nikeah Forde, Robert Harrington, Nicolas Chevallier, Eric Leven, Edward Price, and Keith Dawson",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,Frankenstein,"Dennis Berardi, Ayo Burgess, Ivan Busquets, and José Granell",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,Mission: Impossible,"The Final Reckoning – Alex Wuttke, Ian Lowe, Jeff Sutherland, and Kirstin Hall",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,Sinners,"Michael Ralla, Espen Nordahl, Guido Wolter, and Donnie Dean",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Visual Effects,Superman,"Stéphane Ceretti, Enrico Damm, Stéphane Nazé, and Guy Williams",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,Mission: Impossible,The Final Reckoning – Wade Eastwood,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,Ballerina,"Stephen Dunlevy, Kyle Gardiner, Jackson Spidell, Jeremy Marinas, Jan Petřina, Domonkos Párdányi, and Kinga Kósa-Gavalda",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,F1,"Gary Powell, Luciano Bacheta, and Craig Dolby",,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,One Battle After Another,Brian Machleit,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,Sinners,Andy Gill,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Stunt Design,Warfare,Giedrius Nagys,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,KPop Demon Hunters,,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,Arco,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,Elio,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,In Your Dreams,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,Little Amélie or the Character of Rain,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Animated Feature,Zootopia 2,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,The Naked Gun,,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,The Ballad of Wallis Island,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,Eternity,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,Friendship,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,The Phoenician Scheme,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Comedy,Splitsville,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,The Secret Agent • Brazil,,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,Belén • Argentina,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,It Was Just an Accident • Iran,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,Left-Handed Girl • Taiwan,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,No Other Choice • South Korea,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Foreign Language Film,Sirāt • Spain,,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,The Pitt (HBO Max),,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Alien: Earth (FX),,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Andor (Disney+)[d],,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,The Diplomat (Netflix),,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Paradise (Hulu),,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Pluribus (Apple TV),,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Severance (Apple TV)[e],,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Drama Series,Task (HBO Max),,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Noah Wyle,The Pitt,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Sterling K. Brown,Paradise,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Diego Luna,Andor,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Mark Ruffalo,Task,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Adam Scott,Severance,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Billy Bob Thornton,Landman,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Rhea Seehorn,Pluribus,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Kathy Bates,Matlock,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Carrie Coon,The Gilded Age,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Britt Lower,Severance,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Bella Ramsey,The Last of Us,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Keri Russell,The Diplomat,,Nominee,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
,2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Tramell Tillman,Severance,,Winner,English,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
