year,ceremony,category,nominee,film,country,winner,source_url
1968,David di Donatello 1968,Best Actor,Cacopardo / Angelo Perfili / Ercole / Voyeur / Telephone operator / Maurizio / Nanni,I See Naked,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1968,David di Donatello 1968,Best Actor,Dr. Guido Tersilli,Be Sick... It's Free,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1968,David di Donatello 1968,Best Actress,Assunta Patanè,The Girl with the Pistol,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1968,David di Donatello 1968,Best Actress,Carla Campbell,"Buona Sera, Mrs. Campbell",Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1969,David di Donatello 1969,Best Actor,Cornacchia / Pasquino,The Conspirators,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1969,David di Donatello 1969,Best Actor,"Il Dottore, Former Head of Homicide Squad",Investigation of a Citizen Above Suspicion,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1969,David di Donatello 1969,Best Actress,Giovanna,Sunflower,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1969,David di Donatello 1969,Best Director,,Burn!,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,A Special Day,A Special Day,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,Amarcord,Amarcord,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,An Average Little Man,An Average Little Man,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,"Brother Sun, Sister Moon","Brother Sun, Sister Moon",Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,Christ Stopped at Eboli,Christ Stopped at Eboli,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,Death in Venice,Death in Venice,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,"Duck, You Sucker!","Duck, You Sucker!",Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,Illustrious Corpses,Illustrious Corpses,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,Ludwig,Ludwig,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1969,David di Donatello 1969,Best Director,My Friends,My Friends,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
