year,ceremony,category,nominee,film,winner,source_url
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Swahili) Sarika Hemi Lakhani (,Sarika Hemi Lakhani (),Veve,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Swahili) Sarika Hemi Lakhani (,Almasi (),Almasi,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Swahili) Sarika Hemi Lakhani (,John Kallage (),Network,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Swahili) Sarika Hemi Lakhani (,Njoki Muhoho (),Mama Duka,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Swahili) Sarika Hemi Lakhani (,Timothy Conrad (),Mdundiko,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Yoruba) Fathia Balogun (,Fathia Balogun (),Iya Alalake,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Yoruba) Fathia Balogun (,Alakada 2 (),Alakada 2,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Yoruba) Fathia Balogun (,Fidelis Duker (),Dada Oni Paki,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Yoruba) Fathia Balogun (,Oluwole Cole (),Dagbere,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Indigenous Language (Yoruba) Fathia Balogun (,Temitayo Adeniyi (),Olosa,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Lighting Designer,Lanre Omofaiye,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Lighting Designer,Dj Tee,The Antique,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Lighting Designer,John Wambugu,Fundi-Mentals,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Lighting Designer,Stanlee Ohikhuare,Verdict,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Lighting Designer,Tajudeen Abdulazeez,Tales of Eve - Caged,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Make-up Artist,Lola Maja,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Make-up Artist,Chinwen Elevoh/ Sandra Udoewah,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Make-up Artist,Juliette Okoli,The Meeting,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Make-up Artist,Matthew Alechenu Hyacient (),Iyore,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Make-up Artist,Stanlee Ohikhuare,Verdict,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie,October 1,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie,A Place in the Stars,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie,Invasion 1897,Invasion 1897,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie,Iyore,Iyore,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie,Yellow Cassava,Yellow Cassava,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (comedy),The Meeting,The Meeting,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (comedy),30 Days in Atlanta,30 Days in Atlanta,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (comedy),A Letter from Adam,A Letter from Adam,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (comedy),Jand Hustle,Jand Hustle,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),A Place in the Stars,A Place in the Stars,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),Devil in the Detail,Devil in the Detail,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),Invasion 1897,Invasion 1897,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),Make a Move,Make a Move,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),October 1,October 1,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie (drama),Secret Room,Secret Room,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie Director,Kunle Afolayan,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie Director,Eneaji Chris,Secret Room,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie Director,Lancelot Oduwa Imasuen,Invasion 1897,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie Director,Stanlee Ohikhuare,Verdict,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Movie Director,Steve Gukas,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best New Media-Online Video,Imoh Umoren,Hard Times,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best New Media-Online Video,Eric Aghimien,Leeway,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best New Media-Online Video,Likarion Wainaina,Between the Lines,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best New Media-Online Video,Marie Lora-Mungai,Ogas at the Top,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best New Media-Online Video,Stanlee Ohikhuare,Verdict,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Short Film,Oblivious,Oblivious,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Short Film,Brave,Brave,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Short Film,The Throne,The Throne,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Short Film,Verdict,Verdict,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Kulanen Ikyo,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Flo,The Antique,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Kofi Boachie-Ansah,Love or Something Like That,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Michael Ogunlade,Render To Caesar,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Muhammed Atta / Jadesola Osiberu,Gidi Up,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Sound Editor,Susan Penington,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actor,Blossom Chukwujekwu,Knocking on Heaven's Door,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actor,OC Ukeje,When Love Happens,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actor,Richard Mofe Damijo,30 Days in Atlanta,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actor,Segun Arinze,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actor,Yemi Blaq,Iyore,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actress,Linda Ejiofor,The Meeting,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actress,Ada Ameh,30 Days in Atlanta,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actress,Ireti Doyle,Gidi Up,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actress,Mercy Johnson,30 Days in Atlanta,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Supporting Actress,Tunde Aladese,Confusion Na Wa,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Television Series,Shuga,Shuga,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Television Series,Gidi Up,Gidi Up,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Television Series,Maliposa,Maliposa,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Television Series,Rush,Rush,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Television Series,The XYZ Show,The XYZ Show,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Video Editor,Victoria Akujobi,Reflections,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Video Editor,Antonio Ribeiro,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Video Editor,Mike Steve-Adeleye,October 1,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Video Editor,Nana Akua Manso,Devil in the Detail,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Video Editor,Roselidah Taabu Obala,Veve,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (comedy),Tunde Babalola,The Meeting,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (comedy),Adekunle Salawu,Clinic Matters,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (comedy),Lydia Forson,A Letter from Adam,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (comedy),Seyi Babatope / Diche Enuwa / Temitope Bolade,When Love Happens,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (comedy),Zynnell Zuh / David Amah,When Love Comes Around,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (drama),Tunde Babalola,October 1,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (drama),Damijo Efe Young,Yellow Cassava,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (drama),Frank Rajah Arase,Iyore,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (drama),Ita Hozaife & J.K. Amalou,A Place in the Stars,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Best Writer (drama),Shirley Frimpong-Manso,Devil in the Detail,0,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Industry Merit Award,Amaka Igwe,Amaka Igwe,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,New Era Award,Ayo Makun,Ayo Makun,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2015,3rd Africa Magic Viewers' Choice Awards,Trailblazer Award,C.J. Obasi,C.J. Obasi,1,https://en.wikipedia.org/wiki/2015_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Abiodun Jimoh and Jumoke Odetola (,Abiodun Jimoh and Jumoke Odetola (),Binta Ofege,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Abiodun Jimoh and Jumoke Odetola (,Bukunmi Oluwasina (),Ayomi,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Abiodun Jimoh and Jumoke Odetola (,Don Omope (),Taxi Driver: Oko Ashewo,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Abiodun Jimoh and Jumoke Odetola (,Kazim Adeoti (),Shadow,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Abiodun Jimoh and Jumoke Odetola (,Mercy Aigbe (),Victims,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Adesua Etomi (),Falling,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Belinda Effah (),Stop,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Fulu Mugovhani (),Ayanda,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Genevieve Nnaji (),Road to Yesterday,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Mary Lazarus (),Don’t Cry for Me,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Adesua Etomi (,Nse Ikpe-Etim (),The Visit,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Akin Omotoso (),Tell Me Sweet Something,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Ishaya Bako (),Road to Yesterday (film),0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Sara Blecher (),Ayanda,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Shirley Frimpong-Manso (),Rebecca,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Stephanie Linus (),Dry,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Akin Omotoso (,Walter 'Waltbanger' Taylaur (),Gbomo Gbomo Express,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Ariyike Oladipo (,Ariyike Oladipo (),Daddy's Girls,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Ariyike Oladipo (,Dorothy Ghettuba (),Jane and Abel,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Ariyike Oladipo (,Erica Sugo Anyadike (),How to Find a Husband,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Ariyike Oladipo (,Gerald Langiri (),Santalal,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Ariyike Oladipo (,Olabisi Jinadu (),Officer Titus,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Best Actress in a Comedy,Funke Akindele (Jenifa's Diary),Funke Akindele (Jenifa's Diary),1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Best Actress in a Comedy,Abimbola Craig (),Skinny Girl in Transit,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Best Actress in a Comedy,Ini Edo (),Desperate Housegirls,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Best Actress in a Comedy,Lepacious Bose (),Being Mrs Elliot,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Best Actress in a Comedy,Nana Mensah (),An African City,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (","Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko ()",Road to Yesterday (film),1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Biodun Stephen (),The Visit,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Dagogo Diminas (),Stigma,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Frank Rajah Arase (),The Refugees,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Juliet Asante (),Silver Rain (film),0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Stanlee Ohikhuare (),Common Man,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,"Chinny Onwugbenu, Genevieve Nnaji & Chichi Nwoko (",Stephanie Linus (),Dry,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Daniel K Daniel (,Daniel K Daniel (),A Soldier's Story,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Daniel K Daniel (,Blossom Chukwujekwu (),Falling,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Daniel K Daniel (,Majid Michel (),Being Mrs Elliot,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Daniel K Daniel (,Segun Arinze (),Jaja the Great,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Daniel K Daniel (,Van Vicker (),A Long Night,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Elizabeth Michael (),Mapenzi Ya Mungu,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Honeymoon Aljabri (),Daddy's Wedding,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Joseph Kenneth Ssebaggala (),Call 112,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Joseph Kenneth Ssebaggla (),House Arrest,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Single Mtambalike(),Kitendawili,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Elizabeth Michael (,Stanford Kihore (),Mpango Mbaya,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Folarin Falana (,Folarin Falana (),Jenifa's Diary,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Folarin Falana (,Bishop Imeh Umoh (),Caught in the Act,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Folarin Falana (,Bowoto Jephthah (),Head Gone,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Folarin Falana (,IK Ogbonna (),Stop,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Folarin Falana (,Kelechi Udegbe (),Officer Titus,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Frank Rajah Arase (,Frank Rajah Arase (),The Refugees,1,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Frank Rajah Arase (,Dagogo Diminas (),Stigma,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Frank Rajah Arase (,Gabriel Okorie (),Dry,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
2016,4th Africa Magic Viewers' Choice Awards,Frank Rajah Arase (,Patrick 'koinage' Nnamani (),Elephant in the Room,0,https://en.wikipedia.org/wiki/2016_Africa_Magic_Viewers%27_Choice_Awards
